,CASE_ID,age,income,household_,attitude,subnorms,pbc,lon,lat,geoid,ami_categ,elec_consumption,tract,bgid
869,3935,45to54,less75k,1.0,0.5,1.0,0.0,-73.85192458753876,42.61775354822537,360010142022017,1,110.040484,014202,0142022
870,66620,45to54,less75k,0.0,0.3125,0.75,-0.5,-73.94183379010032,42.74231314436656,360010146073028,1,110.040484,014607,0146073
871,53879,55to64,less75k,1.0,0.3125,1.0,-0.1666666666666666,-73.84556705357613,42.76618295914358,360010138023000,3,105.2158745,013802,0138023
872,59719,25to44,75to100k,1.0,0.5,0.0,-0.8333333333333334,-73.75771177094788,42.79321345921058,360010135081002,4,124.0863595,013508,0135081
873,48584,65plus,75to100k,0.0,0.0625,0.75,0.0,-73.71330570422948,42.74097943277906,360010135061026,4,124.0863595,013506,0135061
874,58255,45to54,75to100k,1.0,0.1875,0.25,0.0,-74.03083266844526,42.61125488126878,360010148011109,4,124.0863595,014801,0148011
875,10275,25to44,150kplus,0.0,0.125,0.0,0.0,-73.79541970591157,42.73330846335853,360010137031094,4,124.0863595,013703,0137031
876,60090,65plus,less75k,0.0,0.4375,0.5,0.0,-73.84237874536234,42.70994706355612,360010139012004,1,110.040484,013901,0139012
877,51038,25to44,less75k,0.0,0.5,0.75,-0.3333333333333333,-73.79984198292098,42.696992089347575,360010140022012,3,105.2158745,014002,0140022
878,1798,45to54,100to150k,1.0,-0.125,0.25,-0.5,-73.88757704692289,42.75290569847644,360010138016014,4,124.0863595,013801,0138016
879,34937,55to64,less75k,0.0,0.375,0.25,-0.5,-73.79638007995266,42.6738477175686,360010004032000,3,105.2158745,000403,0004032
880,7516,55to64,less75k,0.0,0.125,0.0,0.0,-73.80266502208438,42.69473239760602,360010140021001,1,110.040484,014002,0140021
881,59685,65plus,less75k,0.0,0.375,0.25,-0.3333333333333333,-73.73958337732108,42.80107378369522,360010135081002,2,101.029416,013508,0135081
882,68763,25to44,150kplus,1.0,0.4375,0.0,0.0,-73.817011944262,42.635680095502124,360010141003016,4,124.0863595,014100,0141003
883,73804,65plus,less75k,1.0,0.0625,0.25,-0.6666666666666666,-73.73864786273386,42.67431197429094,360010001002004,3,105.2158745,000100,0001002
884,1729,55to64,less75k,1.0,0.4375,0.5,0.1666666666666666,-73.87778565382112,42.752542903158144,360010138016014,1,110.040484,013801,0138016
885,56223,25to44,less75k,1.0,0.3125,0.0,0.0,-73.75014815778377,42.73445725933118,360010135052000,1,110.040484,013505,0135052
886,51137,55to64,less75k,0.0,0.3125,0.25,0.0,-73.79738761077722,42.697826709337384,360010140022012,3,105.2158745,014002,0140022
887,78261,55to64,less75k,1.0,0.3125,0.75,-0.6666666666666666,-73.87957779916202,42.67921008221686,360010146141000,1,110.040484,014614,0146141
888,9770,55to64,75to100k,0.0,0.5,0.75,-0.3333333333333333,-73.78571941323437,42.660381038812886,360010016001007,4,124.0863595,001600,0016001
889,7565,45to54,150kplus,1.0,0.4375,0.75,-0.8333333333333334,-73.80404999822919,42.69559833568085,360010140021001,4,124.0863595,014002,0140021
890,35066,55to64,less75k,0.0,-0.0625,0.75,-0.1666666666666666,-73.79569818135877,42.675148526901744,360010004032000,3,105.2158745,000403,0004032
891,37910,55to64,75to100k,1.0,0.5625,0.25,-0.5,-73.9244661809584,42.63928391036768,360010145032009,4,124.0863595,014503,0145032
892,53733,55to64,75to100k,0.0,0.4375,0.75,-0.3333333333333333,-73.84835503202295,42.76649777415988,360010138023000,4,124.0863595,013802,0138023
893,55288,55to64,150kplus,1.0,0.375,0.25,-0.1666666666666666,-73.7674953349656,42.6840444901025,360010137053021,4,124.0863595,013705,0137053
894,51510,55to64,less75k,0.0,0.8125,0.0,-0.5,-73.79813202802825,42.65475548056589,360010019013005,2,101.029416,001901,0019013
895,51874,25to44,less75k,1.0,0.0625,0.25,-0.6666666666666666,-73.79913610345045,42.652080278106006,360010019013008,1,110.040484,001901,0019013
896,53252,45to54,75to100k,0.0,0.8125,1.0,-0.3333333333333333,-73.70972244678708,42.73291040080804,360010133002014,4,124.0863595,013300,0133002
897,7543,25to44,75to100k,1.0,0.4375,1.0,-0.3333333333333333,-73.80390385657675,42.695143591263076,360010140021001,4,124.0863595,014002,0140021
898,69904,25to44,100to150k,0.0,0.125,0.5,-0.1666666666666666,-73.7817116330398,42.67184965067998,360010005012000,4,124.0863595,000501,0005012
899,9811,55to64,less75k,1.0,0.25,0.0,-0.3333333333333333,-73.78281983408559,42.661014887539665,360010016001004,2,101.029416,001600,0016001
900,60302,25to44,less75k,1.0,0.6875,0.0,0.0,-73.8476511715006,42.71314574654399,360010139012014,2,101.029416,013901,0139012
901,60318,25to44,75to100k,1.0,-0.4375,0.75,-0.3333333333333333,-73.85344567285988,42.71561021873735,360010139012014,4,124.0863595,013901,0139012
902,35168,55to64,less75k,1.0,0.0,0.5,-0.3333333333333333,-73.79562991286399,42.6708318691386,360010004032003,3,105.2158745,000403,0004032
903,59562,25to44,150kplus,0.0,0.5,0.75,0.0,-73.74455733114988,42.798717285261546,360010135081002,4,124.0863595,013508,0135081
904,39593,25to44,100to150k,0.0,0.5625,0.75,-0.3333333333333333,-73.76249866260189,42.70754484131458,360010137072035,4,124.0863595,013707,0137072
905,49993,65plus,100to150k,1.0,0.5,0.5,-0.5,-73.75158661643212,42.73163420545948,360010136013000,4,124.0863595,013601,0136013
906,48500,45to54,100to150k,0.0,0.5,1.0,-0.1666666666666666,-73.71040830585292,42.74650640707371,360010135061026,4,124.0863595,013506,0135061
907,64680,65plus,150kplus,0.0,0.4375,0.0,-0.3333333333333333,-73.74300092758942,42.719903217291595,360010136014004,4,124.0863595,013601,0136014
908,56234,55to64,100to150k,1.0,0.1875,0.0,-0.3333333333333333,-73.74276908245635,42.73171395483033,360010135052000,4,124.0863595,013505,0135052
909,65572,45to54,less75k,1.0,0.25,0.25,0.1666666666666666,-73.8636330607908,42.74409219584479,360010138014003,2,101.029416,013801,0138014
910,73540,65plus,150kplus,0.0,0.0,0.5,-0.1666666666666666,-73.7886089234723,42.65986907301694,360010016002005,4,124.0863595,001600,0016002
911,73547,25to44,100to150k,1.0,0.375,1.0,0.0,-73.78769957873808,42.65904652359251,360010016002005,4,124.0863595,001600,0016002
912,60129,25to44,less75k,0.0,-0.375,0.0,-0.8333333333333334,-73.849084048059,42.71417662171098,360010139012014,2,101.029416,013901,0139012
913,39739,55to64,100to150k,0.0,0.3125,0.0,0.5,-73.76596200434275,42.71287768372259,360010137072035,4,124.0863595,013707,0137072
914,49285,55to64,100to150k,0.0,0.1875,0.0,-0.1666666666666666,-73.71164705167374,42.775980777291075,360010130005019,4,124.0863595,013000,0130005
915,54010,65plus,less75k,1.0,0.8125,-0.5,-1.0,-73.8496498951141,42.767279739056576,360010138023000,2,101.029416,013802,0138023
916,49211,45to54,less75k,0.0,0.6875,0.0,-0.6666666666666666,-73.71313302327212,42.77478351381163,360010130005019,3,105.2158745,013000,0130005
917,61284,55to64,100to150k,1.0,0.1875,0.75,-0.6666666666666666,-73.81989720680446,42.57482451230197,360010143024036,3,105.2158745,014302,0143024
918,7546,25to44,100to150k,1.0,0.25,0.0,-0.1666666666666666,-73.79999873522107,42.69210157313496,360010140021010,4,124.0863595,014002,0140021
919,65553,55to64,less75k,1.0,0.25,0.25,-0.3333333333333333,-73.86870016089695,42.74394143259111,360010138014003,3,105.2158745,013801,0138014
920,15214,55to64,75to100k,1.0,0.0,0.0,0.0,-73.83810824659115,42.617965096299145,360010142034001,2,101.029416,014203,0142034
921,34910,25to44,75to100k,0.0,0.4375,0.5,0.0,-73.79798766453781,42.67164950792703,360010004032001,4,124.0863595,000403,0004032
922,51265,65plus,150kplus,0.0,-0.375,0.25,0.0,-73.8001469220302,42.70145426888239,360010140022001,4,124.0863595,014002,0140022
923,76263,45to54,150kplus,1.0,0.625,0.25,0.0,-73.8312712655681,42.60618797009493,360010142032028,4,124.0863595,014203,0142032
924,39895,55to64,less75k,1.0,0.625,0.25,-0.6666666666666666,-73.76439766841757,42.70743272270896,360010137072038,2,101.029416,013707,0137072
925,62343,45to54,100to150k,0.0,-0.0625,0.75,-0.5,-73.85279795835856,42.68665227384729,360010146081020,4,124.0863595,014608,0146081
926,48391,65plus,100to150k,0.0,-0.875,0.75,-0.6666666666666666,-73.69931705674277,42.738468304702614,360010135061041,4,124.0863595,013506,0135061
927,61124,45to54,100to150k,1.0,0.375,0.5,-0.3333333333333333,-73.82576999782411,42.5764258718367,360010143024036,3,105.2158745,014302,0143024
928,56167,45to54,100to150k,1.0,0.5,0.0,-0.5,-73.74705600265224,42.73757840867042,360010135052000,4,124.0863595,013505,0135052
929,35264,55to64,150kplus,1.0,0.6875,0.25,-0.1666666666666666,-73.79513805383934,42.67163944559983,360010004032003,4,124.0863595,000403,0004032
930,23982,65plus,less75k,1.0,0.3125,0.25,-0.8333333333333334,-73.75504355983774,42.74562277132659,360010135051001,1,110.040484,013505,0135051
931,15159,65plus,75to100k,1.0,0.9375,1.0,0.0,-73.83828866984466,42.613513293883,360010142034004,2,101.029416,014203,0142034
932,50818,45to54,less75k,1.0,0.625,0.0,-0.5,-73.7647154342504,42.65947785403803,360010008002003,2,101.029416,000800,0008002
933,68272,25to44,75to100k,0.0,1.0,0.5,-0.5,-73.82673514856067,42.63009089102584,360010141003000,2,101.029416,014100,0141003
934,64489,25to44,100to150k,0.0,0.625,1.0,-1.0,-73.7396934152835,42.72376973088046,360010136014004,4,124.0863595,013601,0136014
935,60317,25to44,75to100k,1.0,-0.5,1.0,-0.5,-73.84197458380977,42.709265192967834,360010139012004,4,124.0863595,013901,0139012
936,64450,65plus,150kplus,0.0,0.125,0.75,0.0,-73.7368040453894,42.720837115578966,360010136014004,4,124.0863595,013601,0136014
937,50839,65plus,less75k,1.0,0.8125,0.25,-0.1666666666666666,-73.76495120739006,42.659515838831425,360010008002003,2,101.029416,000800,0008002
938,54027,25to44,100to150k,1.0,-0.0625,-0.5,-0.1666666666666666,-73.84049255015469,42.76076506946072,360010138023000,4,124.0863595,013802,0138023
939,78333,25to44,150kplus,1.0,0.5625,0.0,-0.1666666666666666,-73.90280777978015,42.6825083071177,360010146141000,4,124.0863595,014614,0146141
940,49809,65plus,150kplus,0.0,0.4375,0.75,0.1666666666666666,-73.74784139633923,42.72928370274324,360010136013000,4,124.0863595,013601,0136013
941,24231,65plus,less75k,0.0,-1.0,0.5,0.0,-73.79419796509593,42.67572258614912,360010004031003,3,105.2158745,000403,0004031
942,54034,45to54,75to100k,1.0,0.125,0.0,0.0,-73.84198438742672,42.762764142847985,360010138023000,4,124.0863595,013802,0138023
943,39553,65plus,150kplus,0.0,0.125,0.0,0.0,-73.76094667152704,42.70667051113553,360010137072035,4,124.0863595,013707,0137072
944,38963,65plus,150kplus,0.0,0.375,0.5,0.5,-73.78563543297601,42.72984854434219,360010137071008,4,124.0863595,013707,0137071
945,38956,65plus,150kplus,0.0,0.6875,0.0,0.0,-73.79013612879447,42.72930469359359,360010137071008,4,124.0863595,013707,0137071
946,60134,25to44,less75k,0.0,0.5,0.5,0.0,-73.84517167690525,42.71441525294973,360010139012004,2,101.029416,013901,0139012
947,35092,65plus,less75k,0.0,-0.125,0.25,0.0,-73.79625514753404,42.67035642512785,360010004032003,3,105.2158745,000403,0004032
948,44369,55to64,less75k,0.0,0.3125,0.0,-0.3333333333333333,-74.04269603060963,42.53059251018789,360010148031059,1,110.040484,014803,0148031
949,68220,55to64,150kplus,0.0,0.0,0.0,-0.3333333333333333,-73.84423164526748,42.6337766262906,360010141003000,4,124.0863595,014100,0141003
950,66397,55to64,75to100k,1.0,0.0625,0.0,-0.1666666666666666,-73.80719029702212,42.481476460885084,360010144021000,4,124.0863595,014402,0144021
951,65534,45to54,less75k,1.0,0.5,0.5,0.0,-73.86575102868706,42.74507352712892,360010138014003,2,101.029416,013801,0138014
952,1293,25to44,less75k,0.0,0.375,0.75,0.0,-73.88336644600714,42.75160011520514,360010138016014,1,110.040484,013801,0138016
953,78133,55to64,75to100k,0.0,0.375,0.5,-1.0,-73.88229248057216,42.6705253109984,360010146141000,4,124.0863595,014614,0146141
954,60101,65plus,75to100k,0.0,0.8125,-1.0,-0.3333333333333333,-73.8437214450606,42.719767905963906,360010139012004,4,124.0863595,013901,0139012
955,60117,25to44,less75k,0.0,0.0,0.25,0.0,-73.83937781398915,42.71812001567026,360010139012004,2,101.029416,013901,0139012
956,10747,25to44,75to100k,1.0,0.0,0.5,-0.3333333333333333,-73.81786791040666,42.73679652295448,360010137031045,3,105.2158745,013703,0137031
957,38984,45to54,less75k,1.0,0.4375,0.0,-0.3333333333333333,-73.77917020582784,42.729113718547836,360010137071008,2,101.029416,013707,0137071
958,24867,45to54,less75k,1.0,0.4375,0.5,-0.6666666666666666,-73.7613615102234,42.66344222595949,360010007003009,2,101.029416,000700,0007003
959,53967,45to54,100to150k,1.0,0.1875,0.75,-0.1666666666666666,-73.84315627239863,42.7588519273624,360010138023000,4,124.0863595,013802,0138023
960,9780,65plus,100to150k,0.0,0.25,0.5,-0.1666666666666666,-73.78558094182048,42.661918880628704,360010016001005,4,124.0863595,001600,0016001
961,16446,65plus,75to100k,1.0,0.25,0.5,-0.1666666666666666,-73.88350469938936,42.5578769720088,360010145023046,4,124.0863595,014502,0145023
962,55964,25to44,less75k,1.0,0.9375,0.5,-0.1666666666666666,-73.74928443260308,42.7370413028997,360010135052000,3,105.2158745,013505,0135052
963,55963,25to44,less75k,1.0,-0.375,0.0,0.0,-73.74419451732537,42.7428467577151,360010135052000,1,110.040484,013505,0135052
964,44033,55to64,150kplus,1.0,0.5,1.0,-0.1666666666666666,-73.99100770120711,42.44433834590544,360010148032066,4,124.0863595,014803,0148032
965,25321,55to64,75to100k,0.0,0.4375,0.0,-0.1666666666666666,-73.80058387923232,42.648662189948986,360010019022008,4,124.0863595,001902,0019022
966,65307,25to44,less75k,1.0,-0.125,0.75,-0.3333333333333333,-73.86113010299435,42.73646878721792,360010138013009,1,110.040484,013801,0138013
967,48896,45to54,less75k,1.0,0.375,0.5,-0.1666666666666666,-73.72500797406103,42.74716018773335,360010135061033,3,105.2158745,013506,0135061
968,66318,25to44,75to100k,1.0,-0.0625,0.5,0.5,-73.80476660826264,42.47647701479054,360010144021000,4,124.0863595,014402,0144021
969,7511,45to54,100to150k,0.0,0.3125,0.5,0.0,-73.80172131824438,42.69457488408224,360010140021005,4,124.0863595,014002,0140021
970,16401,25to44,less75k,1.0,0.4375,0.0,-0.1666666666666666,-73.88557821308044,42.55722842559459,360010145023046,3,105.2158745,014502,0145023
971,53285,65plus,100to150k,0.0,-0.0625,0.75,0.0,-73.71202801277407,42.73311095222631,360010133002008,4,124.0863595,013300,0133002
972,52126,65plus,less75k,0.0,0.25,0.5,-0.8333333333333334,-73.76851395686408,42.7398035162039,360010135071010,1,110.040484,013507,0135071
973,38707,55to64,less75k,0.0,0.1875,0.0,-0.3333333333333333,-73.7801184000324,42.731440748203546,360010137071008,1,110.040484,013707,0137071
974,66317,25to44,less75k,1.0,0.1875,0.0,-1.0,-73.80497423517869,42.478666977205485,360010144021000,2,101.029416,014402,0144021
975,69906,25to44,100to150k,0.0,0.0,0.5,-0.5,-73.78346091211442,42.67120405672337,360010005012002,4,124.0863595,000501,0005012
976,80247,25to44,75to100k,1.0,0.25,0.5,-1.0,-73.73317817869616,42.679054666402806,360010136023018,4,124.0863595,013602,0136023
977,66279,55to64,less75k,1.0,0.3125,0.5,0.0,-73.80675604356658,42.479370506813325,360010144021000,2,101.029416,014402,0144021
978,50867,25to44,75to100k,0.0,0.3125,1.0,0.0,-73.79761473648679,42.69926758637789,360010140022005,4,124.0863595,014002,0140022
979,21072,45to54,less75k,0.0,0.4375,0.0,0.0,-73.69363777694588,42.738675248640696,360010131003026,1,110.040484,013100,0131003
980,43913,65plus,less75k,1.0,0.625,0.25,-0.5,-74.000837668287,42.48656157584808,360010148032038,1,110.040484,014803,0148032
981,43465,25to44,100to150k,0.0,0.4375,0.75,-0.6666666666666666,-74.0089727837557,42.478896325702124,360010148032038,4,124.0863595,014803,0148032
982,16476,65plus,100to150k,1.0,0.3125,0.5,-0.5,-73.88123402361079,42.57454998357856,360010145023046,4,124.0863595,014502,0145023
983,53529,45to54,150kplus,0.0,0.6875,0.5,-0.3333333333333333,-73.84420013641672,42.768411748227166,360010138023000,4,124.0863595,013802,0138023
984,80210,45to54,less75k,0.0,0.125,0.75,0.0,-73.73329076924114,42.67896268744899,360010136023018,2,101.029416,013602,0136023
985,55930,65plus,less75k,0.0,-1.0,0.5,0.0,-73.74436409775218,42.73805208880722,360010135052000,1,110.040484,013505,0135052
986,53535,55to64,less75k,0.0,0.1875,0.0,-0.3333333333333333,-73.84274784300705,42.76561604035464,360010138023000,3,105.2158745,013802,0138023
987,39842,65plus,150kplus,0.0,-0.375,0.75,-0.3333333333333333,-73.76662603498298,42.71015099799226,360010137072035,4,124.0863595,013707,0137072
988,55928,65plus,less75k,0.0,0.125,0.25,-0.1666666666666666,-73.74532858286238,42.73601384881182,360010135052000,3,105.2158745,013505,0135052
989,53532,55to64,less75k,0.0,0.25,0.25,-0.5,-73.84114129942101,42.758893715131165,360010138023000,2,101.029416,013802,0138023
990,39787,65plus,less75k,0.0,-0.125,0.0,-0.3333333333333333,-73.76744455862575,42.70945805215274,360010137072035,1,110.040484,013707,0137072
991,39793,65plus,less75k,0.0,0.5625,0.0,-0.3333333333333333,-73.7658977474495,42.71040051061257,360010137072035,3,105.2158745,013707,0137072
992,60532,25to44,less75k,0.0,-0.125,0.25,-0.1666666666666666,-73.7116695136029,42.701954998291924,360010136021006,3,105.2158745,013602,0136021
993,58822,55to64,less75k,0.0,0.5625,1.0,-0.5,-73.97568515199028,42.74469880002099,360010146063024,1,110.040484,014606,0146063
994,6195,45to54,150kplus,0.0,0.75,0.5,0.0,-73.94002036506056,42.702386854570385,360010146112016,4,124.0863595,014611,0146112
995,1162,45to54,less75k,0.0,0.3125,0.25,-0.3333333333333333,-73.88689608544725,42.754439745623486,360010138016014,1,110.040484,013801,0138016
996,16405,25to44,100to150k,1.0,0.9375,1.0,-0.6666666666666666,-73.88499096198655,42.54962881073213,360010145023048,4,124.0863595,014502,0145023
997,80149,25to44,less75k,0.0,0.9375,0.5,-0.5,-73.73909855843576,42.68380593275059,360010136023008,1,110.040484,013602,0136023
998,62261,65plus,less75k,0.0,0.125,0.0,-0.8333333333333334,-73.84065205579881,42.6824045320922,360010146081002,3,105.2158745,014608,0146081
999,39956,25to44,150kplus,1.0,0.5625,0.5,0.0,-73.76231200117908,42.71165509356317,360010137072035,4,124.0863595,013707,0137072
1000,6414,45to54,less75k,1.0,0.5,0.5,-0.6666666666666666,-73.93596649427067,42.69864613647365,360010146112016,2,101.029416,014611,0146112
1001,24814,55to64,less75k,0.0,0.4375,1.0,-0.3333333333333333,-73.76155285969821,42.6646516109126,360010007003010,3,105.2158745,000700,0007003
1002,15357,25to44,less75k,0.0,0.625,0.0,-0.1666666666666666,-73.83646431717948,42.70896388252189,360010139011027,3,105.2158745,013901,0139011
1003,24701,45to54,75to100k,0.0,0.1875,0.25,-0.3333333333333333,-73.76230043079939,42.66426823543948,360010007003009,4,124.0863595,000700,0007003
1004,52046,45to54,100to150k,0.0,0.8125,0.5,-0.3333333333333333,-73.76904428124752,42.73813112521582,360010135071010,4,124.0863595,013507,0135071
1005,69977,25to44,less75k,1.0,0.5,0.25,0.0,-73.77951312606402,42.668519012178756,360010005012003,2,101.029416,000501,0005012
1006,30460,45to54,100to150k,0.0,0.1875,0.5,0.0,-73.84434983170249,42.699779391556895,360010004011070,4,124.0863595,000401,0004011
1007,48503,45to54,150kplus,0.0,-0.8125,1.0,-0.3333333333333333,-73.72733061618406,42.74316715962659,360010135061033,4,124.0863595,013506,0135061
1008,69900,25to44,less75k,0.0,-0.0625,0.25,-0.3333333333333333,-73.78123738995622,42.67132727292897,360010005012001,3,105.2158745,000501,0005012
1009,80238,25to44,less75k,1.0,-0.125,0.5,-0.5,-73.73786605463314,42.68450662528573,360010136023008,1,110.040484,013602,0136023
1010,62328,25to44,150kplus,0.0,0.5,0.0,-0.3333333333333333,-73.84068721533495,42.68586245993614,360010146081002,4,124.0863595,014608,0146081
1011,52263,45to54,100to150k,1.0,0.25,0.0,0.0,-73.76450209126068,42.742109746827325,360010135071010,4,124.0863595,013507,0135071
1012,65286,45to54,less75k,0.0,0.625,0.0,0.0,-73.86016761815593,42.7323500416629,360010138013009,2,101.029416,013801,0138013
1013,62374,65plus,less75k,0.0,0.125,0.5,-0.1666666666666666,-73.83674645014038,42.68525400523385,360010146081002,3,105.2158745,014608,0146081
1014,80253,25to44,100to150k,1.0,0.4375,0.75,-0.1666666666666666,-73.74040277062299,42.68359949116584,360010136023008,4,124.0863595,013602,0136023
1015,62351,55to64,less75k,0.0,0.4375,0.5,-0.3333333333333333,-73.8365190152686,42.68772051597233,360010146081002,3,105.2158745,014608,0146081
1016,48651,45to54,75to100k,1.0,0.6875,1.0,0.1666666666666666,-73.72682041738939,42.74199299385313,360010135061033,4,124.0863595,013506,0135061
1017,1566,45to54,100to150k,1.0,0.1875,0.5,-0.5,-73.89015722503939,42.76119222584456,360010138016014,4,124.0863595,013801,0138016
1018,39937,65plus,150kplus,1.0,0.1875,0.75,0.1666666666666666,-73.77796225554049,42.72004318675811,360010137072008,4,124.0863595,013707,0137072
1019,78201,45to54,less75k,1.0,0.5,0.0,0.0,-73.9014639674447,42.6706741571706,360010146141000,1,110.040484,014614,0146141
1020,21188,25to44,less75k,0.0,0.8125,0.0,0.0,-73.6911592989547,42.7444948291856,360010131002018,2,101.029416,013100,0131002
1021,10532,65plus,75to100k,0.0,-0.125,0.0,0.0,-73.82742022833364,42.73329834054665,360010137031031,3,105.2158745,013703,0137031
1022,62310,25to44,75to100k,0.0,0.9375,0.75,-0.6666666666666666,-73.84137080500658,42.68237573330874,360010146081002,4,124.0863595,014608,0146081
1023,50916,55to64,less75k,0.0,0.4375,0.5,-0.6666666666666666,-73.7933165306155,42.697724898123774,360010140022012,2,101.029416,014002,0140022
1024,17123,65plus,100to150k,0.0,0.25,0.0,-0.1666666666666666,-73.81275743855807,42.593365967571934,360010143023012,3,105.2158745,014302,0143023
1025,78228,45to54,100to150k,1.0,0.1875,0.5,-0.6666666666666666,-73.89492107227241,42.66854778106125,360010146141000,4,124.0863595,014614,0146141
1026,47512,65plus,100to150k,0.0,-0.375,0.75,-0.1666666666666666,-73.72661985977406,42.67083720025708,360010001001001,4,124.0863595,000100,0001001
1027,14294,65plus,less75k,0.0,0.5,0.5,-0.1666666666666666,-73.80278948475706,42.70155837016613,360010140011020,3,105.2158745,014001,0140011
1028,68464,65plus,100to150k,0.0,0.5,0.0,-0.1666666666666666,-73.81583175881127,42.63591533850631,360010141003016,3,105.2158745,014100,0141003
1029,1420,55to64,75to100k,0.0,0.5,0.5,-0.3333333333333333,-73.8848808755177,42.75146891783654,360010138016014,4,124.0863595,013801,0138016
1030,55981,25to44,100to150k,1.0,0.0625,0.5,0.1666666666666666,-73.74380153308718,42.734546984820255,360010135052000,4,124.0863595,013505,0135052
1031,57808,65plus,75to100k,0.0,0.5625,0.5,-0.3333333333333333,-74.03113159403651,42.60128251836717,360010148011109,4,124.0863595,014801,0148011
1032,68656,25to44,75to100k,1.0,0.0,0.5,-0.3333333333333333,-73.81161328394506,42.631648695487684,360010141003016,2,101.029416,014100,0141003
1033,42559,45to54,150kplus,1.0,-0.1875,-0.5,0.0,-73.80340740176027,42.5659718354247,360010143012034,4,124.0863595,014301,0143012
1034,1444,65plus,less75k,0.0,0.5625,0.0,0.0,-73.8892742525743,42.76055867169854,360010138016014,1,110.040484,013801,0138016
1035,50981,65plus,less75k,0.0,0.0,0.0,-0.1666666666666666,-73.79436048464386,42.69720994425707,360010140022012,1,110.040484,014002,0140022
1036,42486,25to44,100to150k,1.0,0.875,0.25,0.0,-73.79945284023474,42.571070237484015,360010143012034,4,124.0863595,014301,0143012
1037,39280,25to44,100to150k,0.0,0.375,0.0,-0.8333333333333334,-73.7792544922289,42.719539133131114,360010137072014,4,124.0863595,013707,0137072
1038,42547,45to54,less75k,1.0,0.125,1.0,-0.3333333333333333,-73.79957204049165,42.577646694918116,360010143012034,2,101.029416,014301,0143012
1039,59500,25to44,less75k,0.0,0.5,0.5,-0.3333333333333333,-73.74107379057136,42.80037832448286,360010135081002,2,101.029416,013508,0135081
1040,58416,45to54,100to150k,1.0,0.375,0.75,0.0,-74.08625379633818,42.5691825876218,360010148011165,4,124.0863595,014801,0148011
1041,74847,65plus,less75k,0.0,0.0,0.5,-0.3333333333333333,-73.77180191877414,42.64499989866541,360010026001001,3,105.2158745,002600,0026001
1042,8767,65plus,150kplus,1.0,0.375,0.75,0.0,-73.7879657575169,42.535761530093495,360010143011011,4,124.0863595,014301,0143011
1043,56020,45to54,75to100k,1.0,0.3125,1.0,-0.1666666666666666,-73.7384952579841,42.73603652210747,360010135052000,4,124.0863595,013505,0135052
1044,52187,45to54,75to100k,1.0,0.5,0.5,0.6666666666666666,-73.76709994270857,42.74146597095908,360010135071010,4,124.0863595,013507,0135071
1045,44179,65plus,100to150k,0.0,-0.375,0.0,0.5,-74.07405828014102,42.4768047993305,360010148031144,4,124.0863595,014803,0148031
1046,25518,45to54,75to100k,1.0,0.25,0.5,0.6666666666666666,-73.80433547724272,42.64848526135588,360010019022002,4,124.0863595,001902,0019022
1047,69922,55to64,150kplus,0.0,0.5,0.5,-0.5,-73.78071631795545,42.66891932577085,360010005012003,4,124.0863595,000501,0005012
1048,25627,65plus,less75k,1.0,0.625,0.5,-0.1666666666666666,-73.79894740089821,42.64949757047777,360010019022008,3,105.2158745,001902,0019022
1049,59502,25to44,less75k,0.0,0.625,0.0,-0.3333333333333333,-73.73352131250324,42.80169840629911,360010135081002,2,101.029416,013508,0135081
1050,24780,45to54,less75k,0.0,0.3125,0.25,0.0,-73.75957854662032,42.66323445904928,360010007003005,3,105.2158745,000700,0007003
1051,39121,65plus,less75k,1.0,0.625,0.25,-0.6666666666666666,-73.7850066360273,42.728425799647994,360010137071008,1,110.040484,013707,0137071
1052,59457,25to44,75to100k,0.0,0.5625,0.5,-0.6666666666666666,-73.74882021187601,42.79581942836348,360010135081002,4,124.0863595,013508,0135081
1053,68642,65plus,150kplus,1.0,0.1875,0.75,0.0,-73.80769265792695,42.631552977974216,360010141003016,4,124.0863595,014100,0141003
1054,68628,65plus,100to150k,1.0,0.125,0.5,-0.5,-73.81826740829064,42.6355758972679,360010141003016,3,105.2158745,014100,0141003
1055,52167,65plus,150kplus,0.0,-0.5625,0.25,-0.5,-73.76991869958474,42.73903765870185,360010135071010,4,124.0863595,013507,0135071
1056,56016,45to54,less75k,1.0,0.25,0.75,-0.1666666666666666,-73.73717361823711,42.72946389942541,360010135052000,3,105.2158745,013505,0135052
1057,80300,65plus,150kplus,1.0,0.1875,0.5,0.1666666666666666,-73.7345670605594,42.67677952412788,360010136023018,4,124.0863595,013602,0136023
1058,40084,55to64,100to150k,1.0,0.25,0.5,-0.3333333333333333,-73.77942853460527,42.719257106351066,360010137072014,4,124.0863595,013707,0137072
1059,60977,55to64,75to100k,0.0,0.375,-0.25,-0.1666666666666666,-73.825854440047,42.567072965667926,360010143024045,3,105.2158745,014302,0143024
1060,78176,25to44,100to150k,1.0,-0.0625,0.0,-0.5,-73.89731568866544,42.66977009443114,360010146141000,4,124.0863595,014614,0146141
1061,13519,45to54,100to150k,0.0,-0.4375,0.0,-0.1666666666666666,-73.81611714702802,42.724819528222916,360010139023000,4,124.0863595,013902,0139023
1062,36206,55to64,less75k,0.0,0.4375,0.5,-0.5,-73.8073870437645,42.6513428184075,360010018013007,2,101.029416,001801,0018013
