,CASE_ID,age,income,household_,attitude,subnorms,pbc
435,56960,45to54,100to150k,1,-0.6875,0.5,-0.16666666666666666
436,57184,45to54,less75k,1,0.625,0.0,0.0
437,56278,25to44,less75k,0,-0.5625,1.0,-0.3333333333333333
438,56405,25to44,less75k,0,0.625,0.75,-0.6666666666666666
439,56406,25to44,less75k,0,0.5,0.5,-0.3333333333333333
440,56461,25to44,100to150k,0,0.375,1.0,-0.6666666666666666
441,56532,45to54,100to150k,0,-0.0625,0.25,-0.8333333333333334
442,56538,45to54,100to150k,0,0.4375,0.5,0.0
443,56539,45to54,100to150k,0,-0.3125,0.25,0.0
444,56574,55to64,75to100k,0,0.1875,0.5,0.0
445,56783,45to54,150kplus,1,0.25,0.0,0.0
446,56857,65plus,150kplus,1,0.375,0.5,0.0
447,56867,25to44,less75k,1,0.4375,0.5,-0.16666666666666666
448,56924,25to44,150kplus,1,0.3125,0.5,-0.16666666666666666
449,56969,45to54,100to150k,1,0.0625,0.75,-0.3333333333333333
450,57016,55to64,150kplus,1,0.0625,0.5,0.16666666666666666
451,57054,65plus,150kplus,1,0.375,0.75,0.0
452,57114,45to54,100to150k,1,0.0625,0.75,0.0
453,57125,45to54,150kplus,1,0.0625,0.0,0.0
454,57144,55to64,150kplus,1,0.125,0.5,0.0
455,32237,25to44,less75k,0,0.625,-0.25,-0.16666666666666666
456,32284,45to54,100to150k,0,0.5,0.5,-0.5
457,32290,45to54,100to150k,0,0.3125,0.5,-0.3333333333333333
458,32305,45to54,150kplus,0,-0.4375,0.0,-0.3333333333333333
459,32323,55to64,100to150k,0,0.4375,0.25,-0.6666666666666666
460,32363,65plus,100to150k,0,0.4375,0.0,0.0
461,32391,25to44,less75k,0,0.5,0.75,-0.5
462,32398,25to44,75to100k,0,0.3125,0.5,0.0
463,32418,45to54,less75k,0,0.125,-0.25,-0.16666666666666666
464,32489,65plus,75to100k,0,0.1875,0.0,-0.5
465,32525,45to54,less75k,1,0.5625,1.0,-0.6666666666666666
466,32548,65plus,less75k,1,0.0,0.25,-0.16666666666666666
467,32596,65plus,150kplus,1,0.375,0.75,0.0
468,32608,45to54,100to150k,1,0.3125,0.0,-0.6666666666666666
469,32613,55to64,less75k,1,0.8125,0.5,-0.16666666666666666
470,32631,65plus,150kplus,1,0.1875,0.75,0.0
471,45000,55to64,less75k,0,0.4375,0.75,-0.3333333333333333
472,45080,65plus,150kplus,0,-0.5625,0.75,-0.3333333333333333
473,45105,65plus,less75k,0,-0.5,0.5,0.0
474,45171,65plus,less75k,1,0.8125,0.25,-0.5
475,44220,25to44,less75k,0,0.5,0.5,-0.6666666666666666
476,44468,65plus,less75k,0,0.3125,0.5,-0.16666666666666666
477,44219,25to44,less75k,0,1.0,1.0,-1.0
478,44360,55to64,less75k,0,0.8125,1.0,-0.5
479,44591,45to54,less75k,1,0.375,0.0,-0.3333333333333333
480,57620,25to44,75to100k,0,0.8125,0.0,0.0
481,57636,45to54,less75k,0,0.3125,0.5,-0.5
482,57689,45to54,100to150k,0,0.3125,1.0,0.0
483,57728,55to64,less75k,0,-0.125,0.5,-0.5
484,57740,55to64,less75k,0,-0.375,0.25,-0.16666666666666666
485,57796,65plus,less75k,0,0.75,0.0,0.0
486,57872,25to44,75to100k,0,0.3125,0.75,-0.3333333333333333
487,57956,45to54,less75k,0,0.25,1.0,0.0
488,58077,55to64,100to150k,0,0.6875,0.5,0.3333333333333333
489,58230,45to54,less75k,1,0.375,0.5,0.0
490,58243,45to54,less75k,1,1.0,0.5,0.0
491,58391,45to54,less75k,1,0.4375,0.0,-0.3333333333333333
492,58450,55to64,100to150k,1,0.0625,0.75,0.16666666666666666
493,58528,25to44,100to150k,1,-0.0625,0.5,-0.3333333333333333
494,58529,25to44,150kplus,1,0.375,-0.5,0.16666666666666666
495,22041,45to54,150kplus,0,0.75,0.5,-0.16666666666666666
496,22188,45to54,75to100k,0,-0.125,0.25,-1.0
497,58533,45to54,100to150k,1,0.375,0.25,0.0
498,58059,55to64,less75k,0,-0.625,0.25,-1.0
499,58336,65plus,75to100k,1,0.875,0.5,-0.16666666666666666
500,58542,65plus,75to100k,1,0.875,-0.5,-0.5
501,44099,45to54,150kplus,0,0.1875,1.0,-0.16666666666666666
502,44472,65plus,less75k,0,-0.3125,0.5,-0.16666666666666666
503,44544,45to54,less75k,1,0.5,0.25,0.0
504,44584,25to44,100to150k,1,0.4375,0.0,-0.16666666666666666
505,44585,25to44,100to150k,1,0.1875,1.0,0.3333333333333333
506,44653,65plus,100to150k,1,0.5,0.5,-0.3333333333333333
507,44452,65plus,less75k,0,0.625,0.5,-0.5
508,44581,25to44,75to100k,1,-0.5,0.5,0.0
509,44611,55to64,less75k,1,0.375,1.0,-0.16666666666666666
510,44618,55to64,75to100k,1,0.3125,0.5,-0.3333333333333333
511,44656,65plus,150kplus,1,0.1875,0.5,0.0
512,44126,55to64,75to100k,0,-0.0625,-0.5,-0.3333333333333333
513,41876,45to54,less75k,0,0.625,0.75,-0.5
514,41877,45to54,less75k,0,0.625,0.0,0.0
515,41886,55to64,less75k,0,0.6875,0.0,-0.16666666666666666
516,41887,55to64,less75k,0,0.375,0.25,-0.16666666666666666
517,41914,25to44,less75k,0,0.25,0.0,-0.16666666666666666
518,41916,25to44,less75k,0,0.0,0.0,-0.5
519,42012,45to54,100to150k,1,0.25,0.5,-0.5
520,42091,25to44,less75k,1,0.5,-0.75,-0.6666666666666666
521,50855,25to44,less75k,0,0.8125,0.75,-0.8333333333333334
522,5569,65plus,less75k,0,-0.0625,0.5,0.16666666666666666
523,5570,65plus,less75k,0,0.5625,0.5,-0.5
524,5712,55to64,75to100k,0,0.25,0.5,-0.6666666666666666
525,5890,65plus,75to100k,1,0.9375,1.0,-0.6666666666666666
526,6044,55to64,75to100k,1,0.4375,0.0,0.0
527,40515,25to44,less75k,0,0.0,0.0,-0.16666666666666666
528,40543,45to54,less75k,0,0.125,0.5,-0.8333333333333334
529,40548,45to54,100to150k,0,0.125,0.0,0.0
530,40550,45to54,100to150k,0,0.625,1.0,0.0
531,40555,45to54,100to150k,0,-0.3125,0.0,0.0
532,40556,45to54,100to150k,0,0.125,0.5,0.0
533,40560,45to54,150kplus,0,0.25,0.25,-0.5
534,40564,55to64,less75k,0,0.25,-0.25,-0.16666666666666666
535,40573,55to64,75to100k,0,-0.75,0.0,0.0
536,40593,65plus,less75k,0,0.375,0.25,-0.3333333333333333
537,40594,65plus,less75k,0,0.875,0.25,0.0
538,40595,65plus,less75k,0,0.25,0.5,0.3333333333333333
539,40597,65plus,less75k,0,0.25,0.0,-0.3333333333333333
540,40602,65plus,75to100k,0,0.25,0.0,-0.16666666666666666
541,40603,65plus,75to100k,0,0.0625,0.5,0.0
542,40618,65plus,150kplus,0,0.5625,0.25,-0.16666666666666666
543,40633,25to44,less75k,0,1.0,0.25,-0.5
544,40645,25to44,100to150k,0,0.25,0.75,0.0
545,40655,25to44,100to150k,0,0.0,0.25,-0.5
546,40657,25to44,150kplus,0,0.5,0.0,0.0
547,40658,25to44,150kplus,0,0.0,0.75,0.0
548,40679,45to54,less75k,0,0.3125,0.25,0.16666666666666666
549,40695,45to54,100to150k,0,0.0,0.5,-0.5
550,40723,45to54,150kplus,0,0.375,0.25,-0.3333333333333333
551,40725,55to64,less75k,0,0.5,0.25,0.0
552,40734,55to64,less75k,0,0.25,0.0,-0.5
553,40746,55to64,75to100k,0,0.5,0.5,-0.16666666666666666
554,40752,55to64,100to150k,0,0.3125,0.5,-0.6666666666666666
555,40764,55to64,100to150k,0,0.75,0.25,0.0
556,40766,55to64,100to150k,0,0.3125,-0.5,-0.5
557,40767,55to64,100to150k,0,-0.375,1.0,-0.5
558,40771,55to64,150kplus,0,0.1875,0.0,-0.16666666666666666
559,40790,65plus,less75k,0,0.0,0.0,-0.3333333333333333
560,40793,65plus,less75k,0,0.5,0.25,-0.6666666666666666
561,40803,65plus,less75k,0,-0.125,1.0,-0.16666666666666666
562,40805,65plus,75to100k,0,-0.375,0.5,-0.16666666666666666
563,40807,65plus,75to100k,0,0.4375,0.5,-0.16666666666666666
564,40808,65plus,75to100k,0,-0.3125,0.5,-0.3333333333333333
565,40834,65plus,150kplus,0,-0.25,0.75,0.0
566,40838,65plus,150kplus,0,0.125,0.25,-0.3333333333333333
567,40845,25to44,less75k,1,0.375,1.0,-0.6666666666666666
568,40853,25to44,100to150k,1,0.75,0.75,-0.16666666666666666
569,40877,45to54,150kplus,1,0.0625,0.25,0.0
570,40919,65plus,150kplus,1,0.375,0.75,0.0
571,40927,25to44,less75k,1,0.6875,0.75,-1.0
572,40943,45to54,less75k,1,0.125,0.5,-0.6666666666666666
573,40946,45to54,less75k,1,0.9375,1.0,0.0
574,40969,55to64,less75k,1,0.0,0.5,-0.3333333333333333
575,40975,55to64,75to100k,1,-0.125,0.75,-0.6666666666666666
576,40976,55to64,75to100k,1,0.3125,0.25,0.0
577,40983,55to64,100to150k,1,-1.0,0.75,-1.0
578,40987,55to64,150kplus,1,-0.4375,0.75,-0.16666666666666666
579,40990,55to64,150kplus,1,-0.625,0.0,-0.16666666666666666
580,40999,65plus,75to100k,1,0.25,0.5,0.0
581,41000,65plus,75to100k,1,0.9375,-0.5,0.0
582,41002,65plus,100to150k,1,0.3125,0.25,-0.16666666666666666
583,41032,25to44,less75k,1,0.1875,0.5,-0.3333333333333333
584,41038,45to54,100to150k,1,0.375,0.25,-0.16666666666666666
585,41044,65plus,less75k,1,0.375,-0.5,-0.6666666666666666
586,41059,55to64,150kplus,1,0.0,0.75,0.16666666666666666
587,41060,65plus,less75k,1,0.3125,0.0,-0.16666666666666666
588,40563,55to64,less75k,0,0.3125,0.75,-0.3333333333333333
589,40581,55to64,100to150k,0,0.3125,0.25,-0.16666666666666666
590,40589,55to64,150kplus,0,0.1875,0.0,-0.3333333333333333
591,40592,65plus,less75k,0,0.0,0.25,-0.3333333333333333
592,40610,65plus,100to150k,0,0.4375,0.5,0.16666666666666666
593,40644,25to44,100to150k,0,0.5,0.5,-0.5
594,40687,45to54,75to100k,0,-0.0625,0.0,-0.5
595,40776,55to64,150kplus,0,0.1875,0.5,-0.3333333333333333
596,40827,65plus,100to150k,0,-0.0625,1.0,0.0
597,40829,65plus,100to150k,0,-0.375,0.25,-0.8333333333333334
598,40876,45to54,100to150k,1,0.125,0.25,0.0
599,40950,45to54,less75k,1,0.6875,0.0,0.0
600,40988,55to64,150kplus,1,0.75,0.25,0.16666666666666666
601,41009,65plus,100to150k,1,0.3125,0.5,0.5
602,41021,45to54,75to100k,1,0.25,0.0,-0.3333333333333333
603,17951,25to44,75to100k,0,0.1875,0.25,-0.16666666666666666
604,17974,45to54,less75k,0,0.25,0.5,-0.16666666666666666
605,17977,45to54,less75k,0,0.0,0.25,-0.6666666666666666
606,17989,45to54,100to150k,0,0.625,0.0,-0.8333333333333334
607,17992,45to54,150kplus,0,0.75,-0.5,-0.16666666666666666
608,17993,45to54,150kplus,0,0.75,0.25,-0.5
609,17997,45to54,150kplus,0,0.6875,1.0,0.0
610,18009,55to64,less75k,0,0.3125,0.75,-0.3333333333333333
611,18021,55to64,75to100k,0,0.1875,0.0,-0.16666666666666666
612,18089,25to44,100to150k,0,0.0,0.75,-0.3333333333333333
613,18147,55to64,150kplus,0,0.5,0.0,0.0
614,18150,55to64,150kplus,0,0.0625,0.0,-0.16666666666666666
615,18159,65plus,less75k,0,0.5,0.0,-0.3333333333333333
616,18195,45to54,less75k,1,0.75,0.0,0.0
617,18220,55to64,100to150k,1,0.0,0.25,-0.16666666666666666
618,18259,45to54,75to100k,1,-0.75,0.0,0.16666666666666666
619,18261,45to54,100to150k,1,0.125,0.0,-0.5
620,18265,55to64,less75k,1,0.625,0.5,-0.3333333333333333
621,18271,55to64,100to150k,1,0.1875,0.5,-0.6666666666666666
622,18306,55to64,100to150k,1,1.0,0.5,-0.3333333333333333
623,18317,65plus,150kplus,1,0.1875,0.5,0.0
624,18321,25to44,150kplus,1,0.0625,0.5,0.0
625,41908,25to44,less75k,0,0.0,0.0,-0.16666666666666666
626,41927,25to44,100to150k,0,-0.9375,1.0,-0.5
627,41988,65plus,less75k,0,0.5625,0.75,-0.5
628,42023,65plus,75to100k,1,0.375,0.75,-0.6666666666666666
629,42064,65plus,less75k,1,0.375,0.0,-0.8333333333333334
630,42105,55to64,less75k,1,0.4375,0.5,-0.6666666666666666
631,12302,45to54,less75k,0,0.0625,0.75,-0.5
632,12363,65plus,75to100k,0,0.25,0.25,0.0
633,53539,55to64,75to100k,0,0.3125,0.5,-0.6666666666666666
634,53586,25to44,75to100k,0,0.5,0.5,-0.6666666666666666
635,53603,25to44,100to150k,0,0.5625,1.0,-0.3333333333333333
636,53610,25to44,150kplus,0,0.5,0.25,0.0
637,53672,45to54,100to150k,0,0.3125,0.5,0.0
638,53870,45to54,100to150k,1,0.4375,0.25,0.0
639,53901,55to64,150kplus,1,0.5,0.25,-0.5
640,53954,45to54,75to100k,1,-0.125,0.5,-0.5
641,54039,45to54,150kplus,1,0.0625,0.0,0.0
642,54088,45to54,less75k,1,0.5,1.0,-0.16666666666666666
643,5687,55to64,less75k,0,0.1875,0.5,0.0
644,5718,55to64,100to150k,0,0.875,0.0,-0.3333333333333333
645,5793,65plus,150kplus,0,-0.125,0.25,-0.8333333333333334
646,6018,55to64,less75k,1,0.625,0.5,-0.3333333333333333
647,17941,25to44,less75k,0,0.625,0.5,-0.6666666666666666
648,17947,25to44,less75k,0,0.0625,0.0,-0.16666666666666666
649,17948,25to44,less75k,0,0.0,1.0,-0.3333333333333333
650,17959,25to44,150kplus,0,-0.375,0.75,0.0
651,17960,25to44,150kplus,0,0.0625,0.0,0.0
652,17976,45to54,less75k,0,0.375,0.0,0.0
653,17980,45to54,75to100k,0,0.25,1.0,-0.8333333333333334
654,17981,45to54,75to100k,0,0.125,0.0,-0.5
655,17986,45to54,100to150k,0,0.1875,1.0,0.0
656,17991,45to54,150kplus,0,0.25,0.5,0.0
657,17995,45to54,150kplus,0,0.5,0.25,-0.6666666666666666
658,17996,45to54,150kplus,0,0.375,0.25,-0.16666666666666666
659,17999,55to64,less75k,0,0.5,0.5,-0.16666666666666666
660,18013,55to64,less75k,0,0.25,0.75,-0.3333333333333333
661,18016,55to64,less75k,0,0.4375,0.25,-0.16666666666666666
662,18018,55to64,75to100k,0,-0.0625,0.5,0.0
663,18026,55to64,100to150k,0,0.0,0.5,-0.5
664,18027,55to64,100to150k,0,0.5,0.75,-0.3333333333333333
665,18031,55to64,100to150k,0,0.6875,0.0,-0.5
666,18032,55to64,100to150k,0,0.5,-0.25,0.0
667,18033,55to64,150kplus,0,0.0625,0.5,-0.3333333333333333
668,18037,55to64,150kplus,0,0.5,0.0,-0.8333333333333334
669,18039,55to64,150kplus,0,0.875,0.5,-0.16666666666666666
670,18040,55to64,150kplus,0,0.25,0.5,-0.3333333333333333
671,18041,55to64,150kplus,0,-0.9375,0.0,0.8333333333333334
672,18042,65plus,less75k,0,0.3125,0.0,-0.3333333333333333
673,18043,65plus,less75k,0,-0.0625,0.25,-0.16666666666666666
674,18048,65plus,less75k,0,0.125,0.0,-0.6666666666666666
675,18050,65plus,less75k,0,-0.125,0.0,0.0
676,18053,65plus,less75k,0,0.0,0.0,-0.3333333333333333
677,18059,65plus,75to100k,0,-0.0625,0.75,-0.3333333333333333
678,18060,65plus,75to100k,0,0.25,0.5,-0.6666666666666666
679,18074,65plus,150kplus,0,0.5,0.5,0.5
680,18076,65plus,150kplus,0,0.4375,0.0,0.0
681,18077,65plus,150kplus,0,0.125,0.5,0.0
682,18078,65plus,150kplus,0,-0.375,0.75,-0.16666666666666666
683,18079,65plus,150kplus,0,0.0,0.25,-0.3333333333333333
684,18081,25to44,less75k,0,-0.5625,0.75,-0.3333333333333333
685,18083,25to44,less75k,0,0.9375,0.0,-0.16666666666666666
686,18084,25to44,less75k,0,0.1875,-0.25,-0.16666666666666666
687,18085,25to44,less75k,0,-0.0625,0.25,-0.6666666666666666
688,18092,25to44,150kplus,0,0.0,0.0,0.16666666666666666
689,18095,45to54,less75k,0,0.125,1.0,-0.3333333333333333
690,18101,45to54,less75k,0,0.5625,-0.25,-0.5
691,18107,45to54,75to100k,0,-0.25,0.5,-0.3333333333333333
692,18108,45to54,75to100k,0,-0.25,0.25,-0.5
693,18110,45to54,100to150k,0,0.1875,0.5,-0.16666666666666666
694,18115,45to54,150kplus,0,0.75,0.25,0.0
695,18122,55to64,less75k,0,0.0,0.75,-0.3333333333333333
696,18130,55to64,less75k,0,0.6875,0.0,-0.3333333333333333
697,18134,55to64,75to100k,0,-0.0625,0.75,0.0
698,18135,55to64,75to100k,0,0.625,0.5,-0.6666666666666666
699,18146,55to64,150kplus,0,0.0625,0.0,-0.5
700,18156,65plus,less75k,0,0.375,0.5,0.0
701,18158,65plus,less75k,0,0.0,0.75,-0.8333333333333334
702,18162,65plus,less75k,0,-0.3125,0.0,-0.16666666666666666
703,18164,65plus,75to100k,0,0.3125,0.0,-0.5
704,18165,65plus,75to100k,0,0.0625,0.5,0.0
705,18173,65plus,100to150k,0,0.375,-0.5,-0.3333333333333333
706,18176,65plus,150kplus,0,0.3125,0.75,-0.16666666666666666
707,18177,65plus,150kplus,0,-1.0,0.5,-0.16666666666666666
708,18196,45to54,less75k,1,0.5,0.5,-0.16666666666666666
709,18198,45to54,75to100k,1,0.5625,0.5,0.6666666666666666
710,18204,45to54,150kplus,1,0.375,0.75,-0.16666666666666666
711,18209,55to64,less75k,1,0.4375,0.5,0.0
712,18211,55to64,less75k,1,0.4375,0.25,-0.3333333333333333
713,18219,55to64,100to150k,1,-1.0,0.75,0.0
714,18222,55to64,100to150k,1,0.1875,0.0,0.16666666666666666
715,18233,65plus,less75k,1,0.375,0.5,-1.0
716,18234,65plus,less75k,1,0.0,0.5,-0.8333333333333334
717,18241,65plus,100to150k,1,0.5,0.5,-0.16666666666666666
718,18243,65plus,150kplus,1,0.1875,0.5,0.16666666666666666
719,18247,25to44,less75k,1,0.6875,0.5,-0.3333333333333333
720,18248,25to44,less75k,1,0.125,0.75,-0.6666666666666666
721,18249,25to44,less75k,1,0.3125,0.75,-0.6666666666666666
722,18252,25to44,100to150k,1,0.75,1.0,0.3333333333333333
723,18255,45to54,less75k,1,1.0,0.0,-0.5
724,18258,45to54,75to100k,1,0.4375,-0.25,-0.8333333333333334
725,18262,45to54,150kplus,1,0.4375,-0.25,0.0
726,18263,45to54,150kplus,1,0.4375,0.0,0.0
727,18264,55to64,less75k,1,0.125,1.0,-0.3333333333333333
728,18269,55to64,75to100k,1,0.375,0.5,-0.16666666666666666
729,18280,65plus,less75k,1,0.3125,0.0,-0.5
730,18282,65plus,75to100k,1,0.25,1.0,-0.16666666666666666
731,18283,65plus,75to100k,1,0.875,1.0,-0.16666666666666666
732,18285,65plus,100to150k,1,0.3125,0.5,-0.16666666666666666
733,18288,65plus,150kplus,1,0.1875,0.5,0.0
734,18298,45to54,100to150k,1,0.4375,0.25,-0.5
735,18300,45to54,150kplus,1,0.0625,1.0,-0.3333333333333333
736,18301,45to54,150kplus,1,-0.5625,0.75,-0.8333333333333334
737,18305,55to64,75to100k,1,0.625,0.25,-0.16666666666666666
738,18308,55to64,150kplus,1,0.0625,0.0,-0.5
739,18312,65plus,less75k,1,0.125,0.0,-0.16666666666666666
740,18315,65plus,100to150k,1,0.125,0.5,-0.16666666666666666
741,18316,65plus,150kplus,1,0.1875,0.5,0.0
742,18318,25to44,less75k,1,-0.0625,0.25,-0.5
743,18329,55to64,75to100k,1,-0.125,0.25,-0.5
744,48161,25to44,less75k,0,0.0,-0.25,-0.6666666666666666
745,48162,25to44,less75k,0,0.1875,1.0,-1.0
746,48163,25to44,less75k,0,-0.0625,0.25,0.0
747,48179,25to44,less75k,0,0.25,0.25,-0.16666666666666666
748,48185,25to44,75to100k,0,0.5625,0.25,-0.16666666666666666
749,48188,25to44,75to100k,0,0.1875,0.25,-0.3333333333333333
750,48210,25to44,150kplus,0,0.125,0.75,-0.3333333333333333
751,48212,45to54,less75k,0,0.0,0.25,-0.3333333333333333
752,48220,45to54,less75k,0,0.9375,0.5,-0.6666666666666666
753,48222,45to54,less75k,0,0.3125,1.0,0.0
754,48229,45to54,less75k,0,0.625,0.25,0.0
755,48234,45to54,less75k,0,0.1875,0.0,-0.5
756,48242,45to54,75to100k,0,0.9375,0.25,-0.6666666666666666
757,48244,45to54,75to100k,0,0.0625,0.0,0.0
758,48245,45to54,75to100k,0,0.125,-0.25,-0.3333333333333333
759,48252,45to54,100to150k,0,-0.3125,0.5,-0.3333333333333333
760,48253,45to54,100to150k,0,0.625,0.5,0.0
761,48255,45to54,100to150k,0,0.4375,0.0,0.0
762,48261,45to54,150kplus,0,0.75,0.5,0.0
763,48323,65plus,less75k,0,0.4375,0.5,-1.0
764,48326,65plus,less75k,0,0.5,0.5,0.0
765,48327,65plus,less75k,0,0.0,0.0,0.0
766,48334,65plus,less75k,0,0.1875,0.5,-0.3333333333333333
767,48341,65plus,less75k,0,0.3125,0.25,-0.5
768,48342,65plus,less75k,0,-0.5625,0.0,-0.16666666666666666
769,48353,65plus,less75k,0,0.375,0.25,0.0
770,48394,65plus,100to150k,0,-0.375,0.5,-0.16666666666666666
771,48395,65plus,100to150k,0,-0.875,1.0,0.0
772,48397,65plus,100to150k,0,-0.0625,0.5,-0.5
773,48399,65plus,100to150k,0,0.4375,0.0,-0.3333333333333333
774,48403,65plus,100to150k,0,-0.375,0.25,-0.3333333333333333
775,48409,65plus,150kplus,0,-0.125,0.5,-0.6666666666666666
776,48412,65plus,150kplus,0,-1.0,0.5,-0.6666666666666666
777,48428,25to44,less75k,0,0.0,0.5,-0.3333333333333333
778,48433,25to44,less75k,0,0.625,0.5,-0.8333333333333334
779,48482,45to54,less75k,0,0.625,-0.5,-0.5
780,48504,45to54,150kplus,0,0.25,0.5,-0.3333333333333333
781,48509,55to64,less75k,0,-0.625,0.0,-0.3333333333333333
782,48516,55to64,less75k,0,0.25,0.25,-0.5
783,48517,55to64,less75k,0,0.5,0.0,-0.5
784,48519,55to64,less75k,0,0.5,0.25,-0.3333333333333333
785,48538,55to64,150kplus,0,0.5,0.0,-0.16666666666666666
786,48541,55to64,150kplus,0,0.375,0.5,-0.16666666666666666
787,48550,65plus,less75k,0,0.5,0.0,-0.6666666666666666
788,48551,65plus,less75k,0,0.625,0.25,-0.3333333333333333
789,48560,65plus,less75k,0,0.375,0.75,-0.3333333333333333
790,48566,65plus,less75k,0,0.5,0.5,0.16666666666666666
791,48609,65plus,150kplus,0,0.375,0.0,-0.3333333333333333
792,48610,65plus,150kplus,0,0.5625,0.75,0.0
793,48612,65plus,150kplus,0,0.25,0.75,-0.16666666666666666
794,48615,65plus,150kplus,0,0.4375,0.0,0.16666666666666666
795,48620,25to44,less75k,1,0.4375,0.5,-0.3333333333333333
796,48630,25to44,75to100k,1,0.3125,0.5,-0.3333333333333333
797,48633,25to44,100to150k,1,0.75,0.0,-0.16666666666666666
798,48650,45to54,less75k,1,0.0,1.0,-0.5
799,48654,45to54,75to100k,1,0.8125,0.5,-0.3333333333333333
800,48658,45to54,100to150k,1,0.0625,0.75,-0.5
801,48671,55to64,less75k,1,0.1875,0.75,-0.3333333333333333
802,48680,55to64,150kplus,1,0.25,0.5,0.16666666666666666
803,48683,55to64,150kplus,1,0.375,-0.25,0.0
804,48686,65plus,less75k,1,0.5,-0.5,-0.16666666666666666
805,48693,65plus,less75k,1,0.0,-0.5,-0.5
806,48698,65plus,less75k,1,0.0625,0.5,-0.16666666666666666
807,48706,65plus,75to100k,1,0.25,-0.5,-0.6666666666666666
808,48711,65plus,100to150k,1,0.3125,0.25,-0.3333333333333333
809,48720,65plus,150kplus,1,0.1875,0.5,0.0
810,48727,25to44,less75k,1,-0.1875,0.75,-0.8333333333333334
811,48749,25to44,100to150k,1,0.25,0.5,0.0
812,48763,45to54,less75k,1,0.1875,0.0,-0.16666666666666666
813,48765,45to54,less75k,1,0.375,1.0,-0.6666666666666666
814,48770,45to54,less75k,1,0.125,0.75,0.0
815,48771,45to54,less75k,1,0.375,0.0,-0.5
816,48779,45to54,100to150k,1,0.5,0.75,-0.16666666666666666
817,48780,45to54,100to150k,1,0.1875,0.0,-0.3333333333333333
818,48782,45to54,100to150k,1,0.25,0.5,-0.5
819,48792,45to54,150kplus,1,0.5625,0.0,0.0
820,48808,55to64,75to100k,1,0.1875,0.5,-0.5
821,48816,55to64,100to150k,1,-1.0,0.75,-0.6666666666666666
822,48819,55to64,150kplus,1,-0.4375,-0.25,-0.8333333333333334
823,48826,65plus,less75k,1,0.625,0.0,-0.5
824,48828,65plus,less75k,1,0.5,0.5,-0.5
825,48835,65plus,less75k,1,0.0625,0.0,-0.16666666666666666
826,48839,65plus,less75k,1,0.3125,0.5,-0.16666666666666666
827,48849,65plus,75to100k,1,0.9375,-0.5,0.0
828,48859,65plus,75to100k,1,0.375,0.5,-0.6666666666666666
829,48864,65plus,100to150k,1,0.3125,0.5,-0.16666666666666666
830,48874,65plus,150kplus,1,0.375,0.5,0.16666666666666666
831,48875,65plus,150kplus,1,0.375,0.75,0.0
832,48882,65plus,150kplus,1,0.1875,0.75,0.0
833,48895,45to54,less75k,1,0.5,0.0,-0.16666666666666666
834,48897,45to54,less75k,1,0.5,0.5,0.0
835,48904,55to64,less75k,1,0.8125,0.5,-0.3333333333333333
836,48921,65plus,75to100k,1,0.9375,1.0,-0.5
837,48923,65plus,100to150k,1,0.3125,0.5,0.5
838,48928,65plus,150kplus,1,0.1875,0.75,0.0
839,48929,25to44,less75k,1,0.6875,0.5,-0.16666666666666666
840,48935,25to44,100to150k,1,-0.4375,0.25,-0.5
841,48940,45to54,less75k,1,0.6875,1.0,-0.6666666666666666
842,48943,45to54,75to100k,1,0.3125,0.25,0.16666666666666666
843,48948,55to64,less75k,1,0.1875,0.5,-0.3333333333333333
844,48956,55to64,150kplus,1,0.0,-0.5,-0.16666666666666666
845,48966,65plus,100to150k,1,0.125,0.5,-0.3333333333333333
846,48967,65plus,100to150k,1,0.3125,0.5,-0.3333333333333333
847,40536,45to54,less75k,0,0.0,0.0,-0.3333333333333333
848,40557,45to54,150kplus,0,0.375,0.5,0.0
849,40587,55to64,150kplus,0,0.25,-0.75,-0.3333333333333333
850,40634,25to44,less75k,0,0.5625,0.75,-0.3333333333333333
851,40653,25to44,100to150k,0,0.5625,-0.25,-0.6666666666666666
852,40674,45to54,less75k,0,0.125,0.75,-0.16666666666666666
853,40684,45to54,less75k,0,0.375,0.5,-0.5
854,40694,45to54,100to150k,0,0.1875,1.0,0.0
855,40738,55to64,less75k,0,0.4375,1.0,-0.16666666666666666
856,40760,55to64,100to150k,0,0.625,1.0,0.0
857,40786,65plus,less75k,0,0.0,0.5,-0.5
858,40819,65plus,100to150k,0,0.375,0.25,0.16666666666666666
859,40850,25to44,75to100k,1,0.5,0.25,-0.16666666666666666
860,40856,25to44,100to150k,1,0.25,0.0,0.0
861,40892,55to64,100to150k,1,0.1875,0.5,0.16666666666666666
862,40907,65plus,less75k,1,0.0,0.25,-0.6666666666666666
863,41013,65plus,150kplus,1,0.1875,0.75,0.16666666666666666
864,40568,55to64,less75k,0,0.125,0.0,-0.3333333333333333
865,40750,55to64,75to100k,0,-0.75,0.0,-0.6666666666666666
866,40768,55to64,100to150k,0,-0.5,0.5,-0.3333333333333333
867,46663,25to44,150kplus,0,0.0625,0.5,0.0
868,46665,45to54,less75k,0,0.0625,0.5,-0.3333333333333333
869,46669,45to54,75to100k,0,0.1875,0.75,-0.16666666666666666
870,46672,45to54,100to150k,0,-0.4375,0.0,-0.5
871,46684,55to64,75to100k,0,0.3125,0.5,-0.5
