,CASE_ID,age,income,household_,attitude,subnorms,pbc
435,32222,55to64,less75k,1,0.5,0.5,-0.3333333333333333
436,32224,55to64,100to150k,1,0.25,0.25,-0.3333333333333333
437,32227,65plus,less75k,1,0.0,-0.5,-0.5
438,32231,65plus,100to150k,1,0.125,0.5,-0.16666666666666666
439,38318,25to44,less75k,0,0.0625,0.75,0.5
440,38432,55to64,100to150k,0,0.4375,0.5,-0.6666666666666666
441,38469,65plus,less75k,0,0.4375,0.5,-0.3333333333333333
442,38476,65plus,less75k,0,0.0,0.25,0.0
443,38561,25to44,75to100k,0,-0.1875,0.5,0.16666666666666666
444,38574,25to44,100to150k,0,0.4375,0.5,-0.3333333333333333
445,38596,25to44,150kplus,0,0.0625,0.0,0.16666666666666666
446,38608,45to54,less75k,0,0.9375,0.25,-0.3333333333333333
447,38620,45to54,less75k,0,0.6875,0.5,-0.3333333333333333
448,38631,45to54,75to100k,0,0.6875,1.0,-0.6666666666666666
449,38664,45to54,100to150k,0,0.75,0.0,0.16666666666666666
450,38691,55to64,less75k,0,0.25,0.5,-0.5
451,38737,55to64,75to100k,0,-0.3125,0.0,-0.5
452,38769,55to64,100to150k,0,0.0,0.0,0.0
453,38824,65plus,less75k,0,0.125,0.25,-0.16666666666666666
454,38933,65plus,150kplus,0,0.25,0.25,0.16666666666666666
455,38972,25to44,less75k,1,-0.3125,0.75,-0.16666666666666666
456,39176,55to64,less75k,1,0.3125,0.5,-0.3333333333333333
457,64333,25to44,less75k,0,0.25,0.5,-0.5
458,64335,25to44,less75k,0,0.25,0.75,-0.3333333333333333
459,64336,25to44,less75k,0,0.125,0.25,-0.3333333333333333
460,64346,25to44,100to150k,0,0.375,0.75,-0.3333333333333333
461,64347,25to44,100to150k,0,0.0,1.0,-0.3333333333333333
462,64353,25to44,150kplus,0,0.125,0.0,0.0
463,64360,45to54,less75k,0,0.25,0.5,-0.16666666666666666
464,64362,45to54,less75k,0,0.625,0.75,-0.3333333333333333
465,64366,45to54,less75k,0,0.3125,0.75,-0.5
466,64367,45to54,less75k,0,0.3125,0.5,0.0
467,64372,45to54,75to100k,0,-0.125,0.25,-0.8333333333333334
468,64376,45to54,100to150k,0,0.75,0.0,0.0
469,64377,45to54,100to150k,0,0.1875,1.0,0.0
470,64380,45to54,150kplus,0,0.75,0.75,-0.16666666666666666
471,64381,45to54,150kplus,0,0.9375,0.5,-0.16666666666666666
472,64384,45to54,150kplus,0,0.9375,1.0,-0.16666666666666666
473,64388,55to64,less75k,0,0.375,0.5,-0.5
474,64389,55to64,less75k,0,0.875,0.75,-0.3333333333333333
475,64390,55to64,less75k,0,0.1875,1.0,-0.3333333333333333
476,64400,55to64,75to100k,0,0.3125,0.75,-0.5
477,64402,55to64,100to150k,0,0.3125,1.0,-0.16666666666666666
478,64405,55to64,100to150k,0,-0.3125,-0.5,-0.6666666666666666
479,64411,55to64,150kplus,0,0.5,0.0,0.8333333333333334
480,64413,55to64,150kplus,0,0.1875,0.5,-0.3333333333333333
481,64416,65plus,less75k,0,0.5625,0.5,0.3333333333333333
482,64418,65plus,less75k,0,-0.0625,0.25,0.0
483,64420,65plus,less75k,0,0.0625,0.75,0.0
484,64423,65plus,less75k,0,0.5625,0.75,-0.6666666666666666
485,64437,65plus,75to100k,0,-0.0625,0.0,-0.3333333333333333
486,64447,65plus,100to150k,0,0.25,-0.5,-0.16666666666666666
487,64459,65plus,150kplus,0,-0.125,0.75,-0.3333333333333333
488,64463,25to44,less75k,0,0.0,0.75,0.0
489,64470,25to44,less75k,0,0.3125,0.0,-0.16666666666666666
490,64475,25to44,less75k,0,0.5625,1.0,0.0
491,64479,25to44,less75k,0,-0.0625,0.25,-0.8333333333333334
492,64480,25to44,less75k,0,0.8125,0.25,-0.6666666666666666
493,64483,25to44,75to100k,0,0.1875,0.25,-0.6666666666666666
494,64484,25to44,75to100k,0,0.5,0.25,0.0
495,64485,25to44,75to100k,0,0.4375,0.25,-0.16666666666666666
496,64488,25to44,75to100k,0,0.8125,1.0,0.0
497,64492,25to44,100to150k,0,0.5,0.5,0.0
498,64498,25to44,100to150k,0,0.75,0.0,-0.5
499,64500,25to44,100to150k,0,0.125,0.75,-0.6666666666666666
500,64501,25to44,150kplus,0,-0.375,0.0,0.0
501,64507,25to44,150kplus,0,0.125,0.5,-0.3333333333333333
502,64511,25to44,150kplus,0,0.125,0.75,0.0
503,64514,25to44,150kplus,0,0.0,0.0,-0.3333333333333333
504,64522,45to54,less75k,0,0.0625,0.0,-0.6666666666666666
505,64527,45to54,less75k,0,0.0,0.75,-0.5
506,64528,45to54,less75k,0,0.3125,0.0,0.0
507,64539,45to54,100to150k,0,0.25,0.0,0.0
508,64544,45to54,100to150k,0,-0.0625,0.5,-0.16666666666666666
509,64546,45to54,100to150k,0,0.25,0.25,-0.5
510,64548,45to54,100to150k,0,0.3125,0.25,-0.16666666666666666
511,64549,45to54,150kplus,0,0.375,0.25,-0.16666666666666666
512,64554,45to54,150kplus,0,-0.4375,1.0,-0.16666666666666666
513,64557,45to54,150kplus,0,0.1875,0.5,0.0
514,64558,45to54,150kplus,0,0.375,1.0,-0.16666666666666666
515,64559,45to54,150kplus,0,-0.8125,0.5,-0.3333333333333333
516,64589,55to64,75to100k,0,0.4375,0.25,-0.8333333333333334
517,64594,55to64,100to150k,0,-0.5,0.75,-0.3333333333333333
518,64595,55to64,100to150k,0,0.5,0.0,-0.6666666666666666
519,64600,55to64,100to150k,0,-0.375,0.5,0.5
520,64602,55to64,150kplus,0,0.3125,0.0,-0.16666666666666666
521,64604,55to64,150kplus,0,0.3125,-0.75,-0.5
522,64606,55to64,150kplus,0,0.5,0.0,-1.0
523,64609,55to64,150kplus,0,0.25,0.0,0.0
524,64615,55to64,150kplus,0,0.3125,0.5,-0.16666666666666666
525,64621,65plus,less75k,0,0.4375,0.25,0.0
526,64622,65plus,less75k,0,-0.5,0.0,0.0
527,64632,65plus,less75k,0,0.125,0.5,-0.8333333333333334
528,64634,65plus,less75k,0,0.0625,0.75,0.0
529,64635,65plus,less75k,0,0.375,1.0,-0.5
530,64644,65plus,less75k,0,0.375,-0.25,-0.8333333333333334
531,64647,65plus,less75k,0,0.125,0.5,0.0
532,64657,65plus,75to100k,0,-0.1875,0.25,-0.16666666666666666
533,64661,65plus,100to150k,0,0.4375,0.5,0.5
534,64670,65plus,100to150k,0,0.125,-0.5,-1.0
535,64671,65plus,100to150k,0,0.375,0.75,-0.3333333333333333
536,64679,65plus,150kplus,0,-0.5625,0.0,-0.3333333333333333
537,64683,65plus,150kplus,0,0.4375,0.25,0.0
538,64687,65plus,150kplus,0,0.0,0.25,-0.6666666666666666
539,64694,65plus,150kplus,0,0.375,0.75,0.0
540,64695,65plus,150kplus,0,0.5,0.0,-0.16666666666666666
541,64697,65plus,150kplus,0,0.4375,0.75,-0.6666666666666666
542,64698,65plus,150kplus,0,0.0,0.5,-0.16666666666666666
543,64702,25to44,less75k,1,0.375,0.75,-0.6666666666666666
544,64705,25to44,less75k,1,0.4375,0.5,-0.6666666666666666
545,64709,25to44,less75k,1,0.4375,1.0,0.16666666666666666
546,64710,25to44,less75k,1,0.375,-0.5,-1.0
547,64716,25to44,100to150k,1,0.4375,0.5,-0.16666666666666666
548,64722,25to44,100to150k,1,0.0,0.5,0.0
549,64725,25to44,150kplus,1,0.125,0.5,-0.3333333333333333
550,64731,25to44,150kplus,1,0.9375,0.75,0.0
551,64736,45to54,less75k,1,0.0625,-0.25,-0.3333333333333333
552,64745,45to54,75to100k,1,-0.5625,0.0,-0.5
553,64746,45to54,100to150k,1,0.25,0.5,-0.5
554,64747,45to54,100to150k,1,0.5,0.25,0.0
555,64754,45to54,150kplus,1,0.0,0.0,-0.16666666666666666
556,64773,55to64,75to100k,1,-0.125,0.0,-0.16666666666666666
557,64775,55to64,100to150k,1,1.0,0.75,-0.16666666666666666
558,64783,55to64,150kplus,1,0.0,0.25,0.0
559,64784,55to64,150kplus,1,0.0625,1.0,0.0
560,64810,65plus,75to100k,1,0.25,1.0,-0.5
561,64814,65plus,75to100k,1,0.25,-0.5,-0.16666666666666666
562,64819,65plus,100to150k,1,0.3125,0.5,-0.5
563,64821,65plus,100to150k,1,0.3125,0.5,-0.5
564,64827,65plus,150kplus,1,0.375,0.5,0.0
565,64833,65plus,150kplus,1,0.1875,0.5,0.16666666666666666
566,64836,65plus,150kplus,1,0.1875,0.75,0.16666666666666666
567,64839,65plus,150kplus,1,0.375,0.75,0.16666666666666666
568,64843,25to44,less75k,1,0.875,0.5,-0.6666666666666666
569,64848,25to44,100to150k,1,0.3125,0.5,-0.3333333333333333
570,64862,45to54,150kplus,1,1.0,-0.5,0.0
571,64867,55to64,less75k,1,0.625,0.5,0.0
572,64875,55to64,150kplus,1,0.125,0.25,-0.5
573,64879,65plus,less75k,1,0.0,0.25,-0.16666666666666666
574,64880,65plus,less75k,1,0.375,0.5,-0.6666666666666666
575,64882,65plus,less75k,1,0.5,0.25,-0.16666666666666666
576,64884,65plus,75to100k,1,0.9375,0.75,-0.6666666666666666
577,64885,65plus,75to100k,1,0.25,0.75,-0.16666666666666666
578,64887,65plus,100to150k,1,0.3125,0.25,-0.16666666666666666
579,64891,65plus,150kplus,1,0.1875,0.5,0.16666666666666666
580,64894,65plus,150kplus,1,0.375,0.75,0.16666666666666666
581,64897,25to44,100to150k,1,0.5625,0.0,0.0
582,64898,25to44,150kplus,1,0.6875,0.5,0.0
583,64901,45to54,100to150k,1,0.375,0.25,0.0
584,64903,55to64,less75k,1,-0.1875,0.5,-0.3333333333333333
585,64904,55to64,75to100k,1,0.375,0.5,0.16666666666666666
586,64910,65plus,100to150k,1,0.0625,0.25,-0.5
587,9759,25to44,150kplus,0,0.125,0.25,0.0
588,9761,45to54,less75k,0,0.0,0.75,-0.6666666666666666
589,9765,45to54,150kplus,0,0.0625,0.25,-0.16666666666666666
590,9773,55to64,150kplus,0,0.3125,0.0,-0.8333333333333334
591,9779,65plus,75to100k,0,-0.375,0.0,0.3333333333333333
592,9787,25to44,150kplus,0,0.0625,0.0,0.0
593,9799,65plus,150kplus,0,-1.0,0.5,0.0
594,9801,25to44,less75k,1,0.3125,0.5,-0.3333333333333333
595,9816,65plus,75to100k,1,0.875,1.0,-0.16666666666666666
596,9817,65plus,100to150k,1,0.3125,0.25,-0.3333333333333333
597,9826,45to54,100to150k,1,0.25,0.75,0.0
598,9828,55to64,less75k,1,0.5,0.5,-0.3333333333333333
599,9829,55to64,75to100k,1,-0.5625,0.0,0.0
600,9832,65plus,less75k,1,0.0,0.5,-0.5
601,9833,65plus,75to100k,1,0.25,0.75,-0.5
602,9835,65plus,150kplus,1,0.1875,0.75,0.16666666666666666
603,9842,25to44,less75k,0,-0.0625,0.0,-0.6666666666666666
604,9844,25to44,less75k,0,0.625,0.0,0.5
605,9845,25to44,less75k,0,-0.375,1.0,-1.0
606,9858,25to44,100to150k,0,0.0,0.25,-0.5
607,9861,25to44,100to150k,0,0.5625,1.0,-0.3333333333333333
608,9865,25to44,150kplus,0,0.125,0.5,0.0
609,9869,25to44,150kplus,0,-0.375,0.0,0.0
610,9874,45to54,less75k,0,0.125,0.5,-0.5
611,9878,45to54,75to100k,0,0.0625,0.25,0.0
612,9879,45to54,75to100k,0,0.125,1.0,0.0
613,9886,45to54,150kplus,0,-0.4375,0.5,0.0
614,9896,55to64,75to100k,0,0.0,0.0,-0.16666666666666666
615,9907,55to64,150kplus,0,0.875,0.0,-0.16666666666666666
616,9908,65plus,less75k,0,-0.5625,0.0,0.0
617,9909,65plus,less75k,0,0.5625,0.0,0.0
618,9910,65plus,less75k,0,0.5,0.0,-0.5
619,9917,65plus,75to100k,0,0.25,0.0,-0.16666666666666666
620,9938,25to44,less75k,0,0.5,-0.25,-0.16666666666666666
621,9975,45to54,75to100k,0,0.3125,0.0,0.0
622,9985,55to64,less75k,0,-0.375,0.75,-0.6666666666666666
623,10002,55to64,100to150k,0,0.1875,0.0,0.3333333333333333
624,10007,55to64,150kplus,0,0.3125,1.0,-0.16666666666666666
625,10009,65plus,less75k,0,0.125,0.5,0.0
626,10019,65plus,75to100k,0,0.0625,0.0,-0.8333333333333334
627,10035,25to44,150kplus,1,0.5,0.5,0.16666666666666666
628,10046,55to64,100to150k,1,0.3125,0.0,-0.3333333333333333
629,10057,25to44,less75k,1,0.6875,-0.25,-0.5
630,10080,45to54,less75k,1,0.4375,0.75,-0.3333333333333333
631,10084,45to54,75to100k,1,0.25,0.25,0.0
632,10096,55to64,75to100k,1,-0.4375,0.0,-0.3333333333333333
633,10101,55to64,100to150k,1,-1.0,0.0,-0.3333333333333333
634,10109,65plus,75to100k,1,0.375,-0.5,-0.6666666666666666
635,10114,65plus,150kplus,1,0.1875,0.75,0.16666666666666666
636,47415,55to64,less75k,0,0.3125,0.75,0.3333333333333333
637,47444,55to64,100to150k,0,-0.125,1.0,0.16666666666666666
638,11854,25to44,less75k,0,0.9375,0.5,-1.0
639,11855,25to44,less75k,0,0.375,0.5,0.0
640,11859,25to44,less75k,0,0.8125,0.25,-0.3333333333333333
641,11860,25to44,less75k,0,0.25,0.75,-0.5
642,11862,25to44,75to100k,0,0.125,0.75,-0.16666666666666666
643,11864,45to54,less75k,0,0.0625,0.5,-0.3333333333333333
644,11867,45to54,75to100k,0,-0.3125,0.25,-0.16666666666666666
645,11869,55to64,less75k,0,0.25,0.0,-0.3333333333333333
646,11872,55to64,less75k,0,0.125,0.0,-0.3333333333333333
647,11874,55to64,less75k,0,0.5,1.0,0.0
648,11875,55to64,less75k,0,-0.0625,0.0,0.0
649,11876,55to64,less75k,0,0.5625,0.25,-0.3333333333333333
650,11877,55to64,less75k,0,0.375,1.0,-0.3333333333333333
651,11878,55to64,less75k,0,0.5,0.0,-0.3333333333333333
652,11880,55to64,less75k,0,0.5625,0.5,-0.16666666666666666
653,11881,55to64,less75k,0,0.3125,0.25,0.0
654,11888,55to64,75to100k,0,0.375,0.0,-0.6666666666666666
655,11893,65plus,less75k,0,0.0625,0.0,0.0
656,11894,65plus,less75k,0,0.8125,0.0,-0.3333333333333333
657,11897,65plus,less75k,0,0.0625,0.0,-0.5
658,11900,65plus,less75k,0,-0.3125,0.5,-0.3333333333333333
659,11901,65plus,less75k,0,0.25,0.25,-0.3333333333333333
660,11910,65plus,75to100k,0,-0.1875,0.0,-0.3333333333333333
661,11912,65plus,150kplus,0,-0.3125,0.25,0.0
662,11913,25to44,less75k,0,-0.125,0.0,0.0
663,11919,25to44,less75k,0,1.0,0.25,-0.16666666666666666
664,11924,25to44,less75k,0,0.875,-0.25,-0.3333333333333333
665,11926,25to44,less75k,0,1.0,-0.25,-0.16666666666666666
666,11928,25to44,less75k,0,-0.0625,0.25,-0.3333333333333333
667,11934,45to54,less75k,0,0.125,0.5,-0.5
668,11936,45to54,less75k,0,0.1875,0.25,-0.3333333333333333
669,11938,45to54,75to100k,0,0.25,0.25,-0.6666666666666666
670,11939,45to54,150kplus,0,0.625,0.0,-0.6666666666666666
671,11943,55to64,less75k,0,0.125,0.5,-0.16666666666666666
672,11947,55to64,less75k,0,0.875,0.0,-0.16666666666666666
673,11949,55to64,less75k,0,0.3125,0.5,-0.3333333333333333
674,11950,55to64,less75k,0,0.25,0.0,0.0
675,11951,55to64,less75k,0,0.125,0.5,0.3333333333333333
676,11954,55to64,less75k,0,0.375,0.75,-1.0
677,11960,55to64,less75k,0,-0.0625,0.5,-0.3333333333333333
678,11968,55to64,less75k,0,0.4375,0.5,-0.5
679,11970,55to64,less75k,0,0.0625,0.5,0.16666666666666666
680,11971,55to64,less75k,0,-0.5625,0.5,-0.16666666666666666
681,11973,55to64,75to100k,0,0.0625,0.0,-1.0
682,11974,55to64,75to100k,0,0.4375,0.75,-0.5
683,11976,55to64,75to100k,0,-0.6875,0.5,-0.5
684,11980,65plus,less75k,0,-0.0625,0.0,-0.16666666666666666
685,11982,65plus,less75k,0,0.0,0.25,-0.16666666666666666
686,11984,65plus,less75k,0,0.3125,0.25,0.0
687,11985,65plus,less75k,0,0.1875,0.25,0.0
688,11986,65plus,less75k,0,0.4375,0.5,-0.6666666666666666
689,11988,65plus,less75k,0,-0.125,0.0,-0.3333333333333333
690,11989,65plus,less75k,0,0.5,0.0,0.0
691,11990,65plus,less75k,0,0.1875,0.75,-1.0
692,11992,65plus,less75k,0,-0.1875,0.25,-0.3333333333333333
693,11993,65plus,less75k,0,0.0,0.5,-0.6666666666666666
694,11994,65plus,less75k,0,0.0,0.5,-0.3333333333333333
695,11996,65plus,less75k,0,0.0,0.5,-0.5
696,11997,65plus,less75k,0,-0.25,0.5,0.0
697,12000,65plus,less75k,0,0.625,0.5,0.0
698,12001,65plus,less75k,0,-0.1875,0.75,-0.3333333333333333
699,12002,65plus,less75k,0,0.5625,0.0,-0.16666666666666666
700,12004,65plus,less75k,0,0.25,0.5,0.0
701,12005,65plus,less75k,0,-0.25,0.0,-0.3333333333333333
702,12008,65plus,less75k,0,-0.1875,0.75,-0.16666666666666666
703,12013,65plus,150kplus,0,0.5,0.5,-0.16666666666666666
704,12014,65plus,150kplus,0,-0.3125,0.5,0.0
705,12015,25to44,less75k,1,0.75,0.5,-0.16666666666666666
706,12019,25to44,less75k,1,0.6875,1.0,-0.3333333333333333
707,12020,25to44,75to100k,1,0.25,-0.25,-1.0
708,12022,45to54,less75k,1,0.5625,0.75,-0.3333333333333333
709,12023,45to54,less75k,1,0.1875,1.0,-0.5
710,12025,45to54,150kplus,1,0.5,0.0,-0.16666666666666666
711,12026,55to64,less75k,1,0.3125,0.5,-0.3333333333333333
712,12027,55to64,less75k,1,0.125,0.5,-0.3333333333333333
713,12029,55to64,less75k,1,0.4375,0.5,-0.3333333333333333
714,12031,55to64,less75k,1,0.25,0.5,-0.3333333333333333
715,12033,55to64,less75k,1,0.625,-0.25,-0.3333333333333333
716,12034,55to64,less75k,1,0.625,1.0,-0.16666666666666666
717,12035,55to64,less75k,1,0.3125,0.25,-0.16666666666666666
718,12036,55to64,less75k,1,0.4375,0.5,-0.3333333333333333
719,12038,55to64,75to100k,1,0.1875,0.25,0.0
720,12039,55to64,150kplus,1,0.25,0.25,0.16666666666666666
721,12045,65plus,less75k,1,0.8125,0.0,-0.5
722,12047,65plus,less75k,1,0.125,0.0,-0.5
723,12048,65plus,less75k,1,0.375,0.25,-0.8333333333333334
724,12049,65plus,less75k,1,0.0,0.25,-0.6666666666666666
725,12050,65plus,75to100k,1,0.375,0.75,-0.6666666666666666
726,12056,25to44,less75k,1,0.1875,0.0,-0.3333333333333333
727,12057,25to44,75to100k,1,0.0,0.0,-0.3333333333333333
728,12058,25to44,150kplus,1,0.4375,0.75,-0.16666666666666666
729,12059,45to54,less75k,1,0.125,0.0,-0.5
730,12062,45to54,150kplus,1,0.5,0.5,0.0
731,12064,55to64,less75k,1,0.625,1.0,-0.3333333333333333
732,12065,55to64,less75k,1,0.125,0.5,-0.3333333333333333
733,12066,55to64,less75k,1,0.4375,0.5,-0.3333333333333333
734,12074,65plus,less75k,1,0.8125,0.25,-0.5
735,12076,65plus,less75k,1,0.0625,0.0,-1.0
736,12077,65plus,less75k,1,0.5,0.0,-1.0
737,12079,65plus,less75k,1,0.5,-0.5,-0.16666666666666666
738,12081,65plus,less75k,1,0.0,-0.5,-0.16666666666666666
739,12083,65plus,150kplus,1,0.1875,0.5,0.16666666666666666
740,11922,25to44,less75k,0,0.625,0.0,-0.5
741,11957,55to64,less75k,0,-0.6875,0.5,0.0
742,12068,55to64,less75k,1,0.125,0.25,-0.3333333333333333
743,11870,55to64,less75k,0,0.125,0.5,-0.8333333333333334
744,11883,55to64,less75k,0,-0.625,0.5,-0.3333333333333333
745,11918,25to44,less75k,0,0.0,0.5,0.0
746,11921,25to44,less75k,0,1.0,0.5,-0.3333333333333333
747,11930,25to44,75to100k,0,0.1875,1.0,-0.16666666666666666
748,11946,55to64,less75k,0,0.1875,1.0,-0.3333333333333333
749,11975,55to64,75to100k,0,-0.25,0.75,-0.3333333333333333
750,12003,65plus,less75k,0,0.25,0.0,-0.3333333333333333
751,12051,65plus,75to100k,1,0.9375,1.0,-0.6666666666666666
752,12061,45to54,75to100k,1,0.0625,0.0,0.0
753,12071,55to64,less75k,1,0.125,1.0,-0.3333333333333333
754,63573,45to54,100to150k,0,-0.0625,0.75,0.0
755,63621,25to44,100to150k,0,0.375,0.0,-0.3333333333333333
756,46072,55to64,100to150k,0,-0.375,0.5,-0.5
757,46077,65plus,less75k,0,0.8125,0.5,-0.3333333333333333
758,46082,65plus,100to150k,0,0.625,0.5,-0.16666666666666666
759,46085,25to44,75to100k,0,0.625,0.0,0.0
760,46089,45to54,100to150k,0,0.1875,1.0,-0.16666666666666666
761,46092,55to64,75to100k,0,-0.25,0.5,-0.16666666666666666
762,46094,65plus,less75k,0,-0.5,0.0,0.0
763,46097,65plus,100to150k,0,0.625,0.25,-0.16666666666666666
764,46114,55to64,less75k,1,0.5,0.5,-0.16666666666666666
765,46116,55to64,less75k,1,0.4375,0.25,-0.3333333333333333
766,46121,55to64,less75k,1,0.0,0.5,-0.5
767,46124,55to64,75to100k,1,-0.0625,0.25,-0.5
768,46133,65plus,less75k,1,0.8125,0.25,-0.16666666666666666
769,46141,65plus,less75k,1,0.0,0.0,-0.6666666666666666
770,46152,65plus,75to100k,1,0.9375,0.75,-0.5
771,46156,65plus,100to150k,1,0.3125,0.5,-0.16666666666666666
772,11940,55to64,less75k,0,0.5625,0.0,0.0
773,11964,55to64,less75k,0,-0.125,0.5,-0.5
774,56403,25to44,less75k,0,0.4375,0.25,-0.6666666666666666
775,56437,25to44,100to150k,0,0.5625,-0.25,-0.6666666666666666
776,56711,25to44,100to150k,1,0.625,-0.25,-1.0
777,56714,25to44,100to150k,1,0.0625,0.5,-0.16666666666666666
778,57036,65plus,75to100k,1,0.375,1.0,-0.5
779,54435,25to44,less75k,0,0.375,0.5,-0.3333333333333333
780,70208,55to64,less75k,0,0.25,0.25,0.0
781,6874,55to64,less75k,0,0.5625,0.25,-0.3333333333333333
782,54969,45to54,less75k,0,0.3125,0.25,-0.3333333333333333
783,52391,65plus,100to150k,0,0.25,0.5,-0.3333333333333333
784,52488,45to54,100to150k,0,0.3125,0.0,-0.16666666666666666
785,52600,55to64,150kplus,0,0.3125,0.5,0.0
786,67513,65plus,less75k,0,0.1875,0.25,0.0
787,67558,65plus,150kplus,0,0.5,0.75,0.16666666666666666
788,67573,25to44,less75k,0,0.375,1.0,-0.16666666666666666
789,67731,55to64,150kplus,0,0.3125,0.5,-0.3333333333333333
790,67735,55to64,150kplus,0,0.3125,0.0,0.8333333333333334
791,67891,55to64,75to100k,1,0.625,0.75,0.16666666666666666
792,68045,65plus,150kplus,1,0.1875,0.75,0.16666666666666666
793,6945,65plus,less75k,0,-0.0625,0.0,-0.16666666666666666
794,7120,65plus,75to100k,0,-0.125,0.0,0.0
795,67412,25to44,100to150k,0,-0.9375,1.0,-0.6666666666666666
796,67418,25to44,150kplus,0,0.125,0.0,0.0
797,67422,25to44,150kplus,0,0.5,0.0,0.0
798,67429,45to54,less75k,0,0.25,0.5,-0.5
799,67433,45to54,less75k,0,0.25,-0.25,-0.8333333333333334
800,67483,55to64,100to150k,0,0.5,0.25,-0.5
801,67493,55to64,150kplus,0,0.875,0.0,-0.3333333333333333
802,67504,65plus,less75k,0,0.0,0.75,0.0
803,67543,65plus,150kplus,0,0.4375,0.75,-0.3333333333333333
804,67685,55to64,less75k,0,0.4375,1.0,-0.3333333333333333
805,67698,55to64,75to100k,0,-0.25,0.0,-0.3333333333333333
806,67903,55to64,150kplus,1,0.5,0.25,-0.5
807,67937,65plus,150kplus,1,0.1875,0.5,0.0
808,67939,25to44,less75k,1,0.4375,1.0,0.16666666666666666
809,67943,25to44,less75k,1,0.3125,0.5,-0.16666666666666666
810,67958,45to54,less75k,1,0.9375,1.0,-0.6666666666666666
811,67978,45to54,150kplus,1,0.0625,0.75,0.16666666666666666
812,67993,55to64,75to100k,1,-0.0625,0.25,-0.5
813,68041,65plus,150kplus,1,0.1875,0.75,0.0
814,68099,55to64,150kplus,1,0.125,0.25,-0.3333333333333333
815,68107,65plus,less75k,1,0.0,0.5,-0.16666666666666666
816,68140,25to44,100to150k,1,0.1875,0.25,-1.0
817,68146,55to64,less75k,1,0.125,0.25,-0.3333333333333333
818,68149,55to64,150kplus,1,0.3125,0.75,-0.3333333333333333
819,55020,55to64,less75k,0,-0.8125,0.75,-1.0
820,55045,55to64,75to100k,0,-0.4375,0.25,-0.5
821,67852,25to44,less75k,1,0.9375,0.0,0.5
822,67980,45to54,150kplus,1,0.125,0.25,0.0
823,68126,65plus,100to150k,1,0.5,0.5,0.5
824,67644,45to54,100to150k,0,0.0,0.0,-0.16666666666666666
825,67684,55to64,less75k,0,-0.0625,0.5,-0.3333333333333333
826,67747,65plus,less75k,0,-0.125,0.0,-0.8333333333333334
827,67904,55to64,150kplus,1,0.1875,0.5,0.3333333333333333
828,68081,45to54,150kplus,1,0.125,0.0,1.0
829,6844,25to44,less75k,0,0.0625,0.0,-0.16666666666666666
830,6875,55to64,less75k,0,-0.375,0.75,0.0
831,6888,65plus,less75k,0,0.3125,0.75,-0.5
832,6900,65plus,less75k,0,0.25,0.25,-0.6666666666666666
833,6908,65plus,less75k,0,0.3125,0.0,0.0
834,6949,65plus,less75k,0,-0.0625,0.0,-0.8333333333333334
835,6954,65plus,less75k,0,0.3125,0.0,-0.16666666666666666
836,6957,65plus,less75k,0,0.5625,0.5,0.0
837,7004,25to44,75to100k,0,0.9375,0.5,0.0
838,7010,25to44,150kplus,0,0.5,0.75,0.0
839,7071,65plus,less75k,0,-0.5,0.25,-0.16666666666666666
840,7073,65plus,less75k,0,0.0,0.25,-0.5
841,7114,65plus,less75k,0,-1.0,0.0,-0.3333333333333333
842,7136,65plus,100to150k,0,0.25,0.25,0.0
843,6863,55to64,less75k,0,0.5625,0.5,-0.16666666666666666
844,6914,65plus,less75k,0,0.0,0.75,-0.5
845,6997,25to44,less75k,0,0.5,0.5,-0.16666666666666666
846,6843,25to44,less75k,0,-0.125,0.0,-0.16666666666666666
847,6881,55to64,150kplus,0,0.4375,0.75,-0.3333333333333333
848,6885,65plus,less75k,0,-0.3125,1.0,0.0
849,6886,65plus,less75k,0,0.0,0.25,-0.3333333333333333
850,6899,65plus,less75k,0,0.5,0.0,0.0
851,6902,65plus,less75k,0,-0.25,0.0,-0.5
852,6903,65plus,less75k,0,0.3125,0.0,-0.16666666666666666
853,6918,65plus,less75k,0,0.3125,0.5,-0.16666666666666666
854,6939,65plus,less75k,0,0.1875,0.0,0.0
855,6969,65plus,75to100k,0,0.5625,0.0,0.0
856,6976,65plus,100to150k,0,-0.1875,0.5,-0.16666666666666666
857,6992,25to44,less75k,0,0.0,0.25,-0.16666666666666666
858,7051,65plus,less75k,0,-0.5625,0.25,-0.6666666666666666
859,7052,65plus,less75k,0,0.0625,0.25,-0.3333333333333333
860,7057,65plus,less75k,0,0.5,0.75,-1.0
861,7066,65plus,less75k,0,-0.3125,0.5,-0.3333333333333333
862,7092,65plus,less75k,0,0.4375,0.0,-0.16666666666666666
863,7109,65plus,less75k,0,0.1875,0.0,-0.3333333333333333
864,7117,65plus,75to100k,0,0.0,0.0,-0.3333333333333333
865,7145,65plus,150kplus,0,0.4375,0.0,0.16666666666666666
866,67447,45to54,150kplus,0,0.6875,0.0,-0.3333333333333333
867,67528,65plus,75to100k,0,-0.375,0.5,0.0
868,67532,65plus,100to150k,0,0.125,0.75,-0.16666666666666666
869,67768,65plus,less75k,0,0.5,0.25,-0.16666666666666666
870,67850,25to44,less75k,1,0.4375,1.0,-1.0
871,68003,55to64,150kplus,1,0.375,0.25,-0.5
