,CASE_ID,age,income,household_,attitude,subnorms,pbc
437,21612,65plus,less75k,1,0.8125,0.5,-0.6666666666666666
438,21629,25to44,less75k,1,0.5,0.75,-0.3333333333333333
439,21656,55to64,100to150k,1,0.6875,0.5,-0.16666666666666666
440,21657,55to64,150kplus,1,0.0625,-0.25,-0.16666666666666666
441,21397,45to54,150kplus,0,0.6875,1.0,-0.3333333333333333
442,21409,65plus,less75k,0,-0.5,0.25,-0.16666666666666666
443,61931,25to44,100to150k,0,0.25,0.0,-0.6666666666666666
444,61933,25to44,100to150k,0,-0.6875,0.25,-0.8333333333333334
445,61951,45to54,less75k,0,0.0,-0.25,-0.6666666666666666
446,61971,55to64,less75k,0,0.5,0.25,-0.6666666666666666
447,61986,55to64,less75k,0,0.0625,0.0,-0.16666666666666666
448,61999,55to64,100to150k,0,0.125,0.5,-0.6666666666666666
449,62032,65plus,75to100k,0,0.0625,0.25,-0.3333333333333333
450,62041,65plus,150kplus,0,0.0,0.75,-0.16666666666666666
451,62065,25to44,150kplus,0,0.0625,0.25,-0.3333333333333333
452,62075,45to54,75to100k,0,0.3125,0.5,-0.6666666666666666
453,62084,55to64,less75k,0,0.1875,0.0,-0.8333333333333334
454,62096,55to64,150kplus,0,0.0625,-0.75,-0.3333333333333333
455,62098,65plus,less75k,0,0.125,0.0,-0.3333333333333333
456,62164,25to44,75to100k,1,0.5,1.0,-0.5
457,62171,45to54,less75k,1,0.1875,0.75,-0.5
458,62180,55to64,less75k,1,0.3125,-0.25,-0.5
459,62183,55to64,75to100k,1,-0.125,0.5,-0.3333333333333333
460,62195,65plus,100to150k,1,0.125,0.25,-0.5
461,21465,45to54,75to100k,0,0.25,0.25,-0.5
462,21585,45to54,less75k,1,0.3125,0.5,0.0
463,21593,45to54,75to100k,1,0.25,0.5,-0.16666666666666666
464,21621,65plus,75to100k,1,0.9375,-0.5,-0.6666666666666666
465,21665,65plus,75to100k,1,0.25,1.0,-0.16666666666666666
466,65168,25to44,75to100k,1,0.0625,0.75,0.0
467,62051,25to44,less75k,0,0.875,1.0,-0.5
468,62165,25to44,75to100k,1,-0.0625,-0.25,-0.6666666666666666
469,62023,65plus,less75k,0,0.5625,0.5,-0.3333333333333333
470,61904,25to44,less75k,0,-0.5625,0.75,-0.6666666666666666
471,61906,25to44,less75k,0,0.0625,0.25,-0.16666666666666666
472,61913,25to44,less75k,0,0.9375,0.0,-0.16666666666666666
473,61929,25to44,100to150k,0,0.4375,0.5,-0.3333333333333333
474,61942,45to54,less75k,0,0.1875,0.5,-0.5
475,61945,45to54,less75k,0,0.0625,0.5,0.0
476,61962,45to54,100to150k,0,-0.0625,0.0,-0.5
477,61973,55to64,less75k,0,0.4375,0.5,-0.3333333333333333
478,61982,55to64,less75k,0,0.5625,0.75,-0.6666666666666666
479,62033,65plus,75to100k,0,-0.75,0.0,-0.16666666666666666
480,62040,65plus,100to150k,0,0.4375,0.25,0.16666666666666666
481,62044,25to44,less75k,0,1.0,0.75,-0.3333333333333333
482,62048,25to44,less75k,0,0.5625,0.0,-0.3333333333333333
483,62056,25to44,75to100k,0,0.375,0.0,0.0
484,62057,25to44,75to100k,0,0.625,1.0,-0.3333333333333333
485,62058,25to44,75to100k,0,1.0,0.5,-0.3333333333333333
486,62067,45to54,less75k,0,0.0625,0.0,-0.16666666666666666
487,62094,55to64,100to150k,0,0.75,-0.5,0.0
488,62125,45to54,less75k,1,0.75,0.75,-0.6666666666666666
489,62162,25to44,less75k,1,0.3125,0.0,-0.16666666666666666
490,61740,45to54,less75k,0,0.0625,0.5,0.0
491,61747,45to54,less75k,0,0.25,0.5,-0.5
492,61753,45to54,less75k,0,0.5625,0.5,-0.5
493,61756,45to54,75to100k,0,-0.3125,1.0,-1.0
494,61761,45to54,75to100k,0,0.0625,1.0,-0.3333333333333333
495,61763,45to54,100to150k,0,-0.0625,0.25,-0.3333333333333333
496,61813,25to44,less75k,0,0.1875,0.0,0.0
497,61814,25to44,less75k,0,0.8125,1.0,-0.6666666666666666
498,61824,45to54,less75k,0,0.0,1.0,0.0
499,61738,25to44,150kplus,0,0.125,0.25,-0.5
500,61745,45to54,less75k,0,0.0625,0.0,-0.5
501,61751,45to54,less75k,0,0.375,0.5,-0.3333333333333333
502,61762,45to54,75to100k,0,0.75,0.25,-0.16666666666666666
503,61789,65plus,less75k,0,0.125,0.5,-0.16666666666666666
504,61798,65plus,75to100k,0,0.0625,0.25,0.0
505,61849,65plus,75to100k,0,-0.0625,-0.5,-0.16666666666666666
506,61859,25to44,less75k,1,0.5,1.0,-0.3333333333333333
507,61864,25to44,150kplus,1,0.9375,1.0,0.3333333333333333
508,61885,65plus,less75k,1,0.8125,-0.5,-0.5
509,61892,65plus,100to150k,1,0.3125,0.25,-0.5
510,53185,25to44,less75k,0,-0.0625,-0.25,-0.3333333333333333
511,53198,25to44,less75k,0,0.25,0.25,-0.5
512,53230,45to54,less75k,0,0.5625,0.25,-0.16666666666666666
513,53248,45to54,less75k,0,0.375,0.5,-0.6666666666666666
514,53257,45to54,75to100k,0,0.0625,0.75,-0.6666666666666666
515,53286,65plus,150kplus,0,0.4375,0.75,0.0
516,53300,25to44,100to150k,0,0.375,0.75,-0.6666666666666666
517,53314,45to54,75to100k,0,0.4375,0.25,-0.8333333333333334
518,53319,45to54,100to150k,0,0.25,0.25,0.0
519,53325,55to64,100to150k,0,0.75,0.25,0.3333333333333333
520,53333,25to44,less75k,1,0.6875,0.75,-0.3333333333333333
521,53349,25to44,less75k,1,0.375,0.75,-0.6666666666666666
522,53356,25to44,75to100k,1,0.5,0.25,-0.3333333333333333
523,53364,25to44,150kplus,1,0.1875,0.5,-0.5
524,53374,45to54,less75k,1,0.4375,0.75,0.0
525,53380,45to54,less75k,1,0.4375,0.25,0.0
526,53395,45to54,75to100k,1,0.4375,-0.5,0.0
527,53413,55to64,150kplus,1,0.25,0.5,-0.5
528,53423,25to44,less75k,1,0.875,-0.5,-0.5
529,53424,25to44,less75k,1,0.6875,0.25,-0.16666666666666666
530,53450,65plus,100to150k,1,0.3125,0.25,0.5
531,53485,55to64,75to100k,1,0.5625,0.5,-0.6666666666666666
532,53489,65plus,75to100k,1,0.25,0.75,-0.5
533,53241,45to54,less75k,0,0.625,0.5,-0.8333333333333334
534,53256,45to54,75to100k,0,-0.3125,-0.25,0.16666666666666666
535,53261,45to54,75to100k,0,0.5,0.5,-0.3333333333333333
536,53264,45to54,100to150k,0,0.625,0.25,-0.5
537,53266,45to54,100to150k,0,-0.0625,0.5,0.0
538,53288,25to44,less75k,0,0.9375,0.25,-0.5
539,53293,25to44,less75k,0,1.0,0.25,-0.16666666666666666
540,53299,25to44,100to150k,0,0.5625,0.75,-0.3333333333333333
541,53304,45to54,less75k,0,0.625,0.5,-1.0
542,53320,45to54,150kplus,0,0.1875,1.0,-0.16666666666666666
543,53350,25to44,less75k,1,0.875,0.0,-0.3333333333333333
544,53369,45to54,less75k,1,0.4375,1.0,-0.5
545,53372,45to54,less75k,1,0.1875,1.0,-0.16666666666666666
546,53373,45to54,less75k,1,0.125,0.75,-0.5
547,53414,65plus,less75k,1,0.375,0.0,-0.16666666666666666
548,53420,25to44,less75k,1,0.0,0.75,-0.6666666666666666
549,53428,25to44,100to150k,1,0.0625,0.5,-0.3333333333333333
550,53445,55to64,75to100k,1,0.4375,0.25,-0.6666666666666666
551,53452,25to44,less75k,1,0.3125,-0.5,-0.3333333333333333
552,53473,45to54,less75k,1,0.375,1.0,-1.0
553,53476,45to54,75to100k,1,0.25,0.25,-0.5
554,61723,25to44,less75k,0,1.0,0.5,-0.5
555,61748,45to54,less75k,0,0.3125,0.25,-0.16666666666666666
556,61766,45to54,100to150k,0,-0.0625,0.5,0.0
557,61776,65plus,less75k,0,0.4375,0.5,-0.6666666666666666
558,61787,65plus,less75k,0,-0.0625,0.25,-0.3333333333333333
559,61829,45to54,75to100k,0,0.125,0.0,-0.3333333333333333
560,61831,45to54,100to150k,0,0.3125,0.0,0.0
561,61832,45to54,100to150k,0,-0.4375,0.25,-0.8333333333333334
562,61844,65plus,less75k,0,0.0,0.0,-0.16666666666666666
563,61846,65plus,less75k,0,-0.125,0.0,0.0
564,61860,25to44,less75k,1,0.375,0.5,-0.3333333333333333
565,61874,45to54,100to150k,1,0.375,0.75,-0.5
566,61890,65plus,75to100k,1,0.9375,0.75,-0.16666666666666666
567,53181,25to44,less75k,0,0.9375,0.0,-0.3333333333333333
568,53201,25to44,less75k,0,0.5,0.75,-0.16666666666666666
569,53202,25to44,75to100k,0,0.75,0.5,-0.16666666666666666
570,53251,45to54,75to100k,0,0.25,0.0,-1.0
571,53262,45to54,100to150k,0,0.3125,0.0,-0.16666666666666666
572,53272,45to54,150kplus,0,0.75,-0.5,-0.6666666666666666
573,53291,25to44,less75k,0,0.5,0.75,-0.6666666666666666
574,53316,45to54,75to100k,0,0.125,0.25,-0.3333333333333333
575,53332,25to44,less75k,1,0.125,0.5,-0.5
576,53335,25to44,less75k,1,0.3125,0.75,-0.3333333333333333
577,53344,25to44,less75k,1,0.5,0.0,-0.3333333333333333
578,53354,25to44,75to100k,1,0.4375,0.5,-0.3333333333333333
579,53381,45to54,less75k,1,1.0,0.0,0.0
580,53397,45to54,75to100k,1,0.1875,1.0,-0.5
581,53416,65plus,75to100k,1,0.25,0.5,-0.16666666666666666
582,53433,45to54,less75k,1,0.375,0.0,-0.16666666666666666
583,21427,25to44,less75k,0,0.25,1.0,-0.16666666666666666
584,21493,65plus,less75k,0,-1.0,0.0,-0.5
585,21512,65plus,100to150k,0,0.3125,-0.5,-0.3333333333333333
586,21555,65plus,less75k,1,0.5,-0.5,-0.16666666666666666
587,21571,25to44,less75k,1,0.6875,-0.25,-0.3333333333333333
588,21599,45to54,150kplus,1,1.0,0.75,-0.5
589,21395,45to54,100to150k,0,0.0625,0.25,0.0
590,21458,45to54,75to100k,0,0.6875,0.0,-0.8333333333333334
591,21535,45to54,less75k,1,0.375,0.5,-1.0
592,12504,25to44,less75k,0,0.625,0.5,-0.3333333333333333
593,12539,25to44,150kplus,0,0.125,0.75,0.0
594,12575,65plus,75to100k,0,-0.5,1.0,0.0
595,12590,55to64,75to100k,1,0.4375,0.25,-0.3333333333333333
596,75140,55to64,150kplus,0,0.1875,0.0,0.0
597,75146,65plus,less75k,0,0.0625,0.0,-0.3333333333333333
598,75169,55to64,less75k,0,-0.0625,0.25,-0.3333333333333333
599,75177,55to64,less75k,0,0.4375,0.0,0.3333333333333333
600,75198,65plus,less75k,0,0.4375,0.5,-0.3333333333333333
601,75199,65plus,75to100k,0,-0.5,0.0,-0.8333333333333334
602,75203,65plus,75to100k,0,0.375,0.25,-0.16666666666666666
603,75215,45to54,100to150k,1,0.4375,0.25,0.0
604,75224,65plus,less75k,1,0.625,0.5,-0.16666666666666666
605,12511,55to64,less75k,0,0.3125,0.5,-0.8333333333333334
606,12525,65plus,75to100k,0,0.1875,0.5,-0.8333333333333334
607,12568,65plus,less75k,0,-0.0625,0.0,-0.3333333333333333
608,33122,45to54,less75k,0,0.75,0.5,-0.6666666666666666
609,33128,45to54,75to100k,0,0.75,0.25,-1.0
610,33142,45to54,150kplus,0,-0.8125,0.75,-0.3333333333333333
611,33151,55to64,less75k,0,0.3125,0.75,-0.3333333333333333
612,33172,55to64,150kplus,0,0.1875,1.0,-0.5
613,33175,55to64,150kplus,0,-0.9375,0.0,-0.16666666666666666
614,33176,55to64,150kplus,0,0.875,0.0,-0.3333333333333333
615,33225,25to44,75to100k,0,0.3125,0.5,0.0
616,33245,25to44,150kplus,0,0.0,0.0,0.0
617,33248,25to44,150kplus,0,-0.375,0.75,-0.5
618,33250,25to44,150kplus,0,0.0625,0.25,0.0
619,33253,25to44,150kplus,0,0.125,0.25,0.0
620,33254,25to44,150kplus,0,0.0625,0.75,0.0
621,33275,45to54,less75k,0,0.5625,0.5,-0.5
622,33312,45to54,150kplus,0,0.25,0.75,-0.16666666666666666
623,33333,55to64,less75k,0,0.3125,0.25,-0.5
624,33338,55to64,less75k,0,-0.125,1.0,0.0
625,33340,55to64,less75k,0,0.0,0.5,-0.16666666666666666
626,33341,55to64,less75k,0,0.3125,0.5,-0.5
627,33346,55to64,less75k,0,0.6875,1.0,-0.3333333333333333
628,33380,55to64,150kplus,0,0.25,0.0,-0.16666666666666666
629,33381,55to64,150kplus,0,-0.25,0.5,-0.3333333333333333
630,33419,65plus,100to150k,0,0.125,0.5,0.0
631,33423,65plus,100to150k,0,0.5,0.5,-0.3333333333333333
632,33457,25to44,75to100k,1,0.75,0.75,-0.6666666666666666
633,33459,25to44,75to100k,1,0.5,-0.25,-0.16666666666666666
634,33481,45to54,less75k,1,0.125,0.0,-0.3333333333333333
635,33527,45to54,150kplus,1,0.4375,0.25,0.0
636,33536,55to64,less75k,1,0.125,0.0,-0.6666666666666666
637,33542,55to64,75to100k,1,0.375,0.0,-0.3333333333333333
638,33576,65plus,less75k,1,0.5,0.25,-0.5
639,33586,65plus,75to100k,1,0.375,1.0,0.0
640,33603,65plus,150kplus,1,0.1875,0.75,0.16666666666666666
641,33640,45to54,less75k,1,0.9375,0.75,0.8333333333333334
642,33651,45to54,75to100k,1,0.25,-0.25,-0.3333333333333333
643,33670,45to54,150kplus,1,-0.25,0.5,-0.5
644,33692,55to64,100to150k,1,0.3125,0.0,-0.3333333333333333
645,33694,55to64,100to150k,1,-1.0,0.25,-0.3333333333333333
646,33697,55to64,100to150k,1,0.0625,0.0,-0.3333333333333333
647,33711,65plus,less75k,1,0.8125,-0.5,-0.5
648,33720,65plus,75to100k,1,0.25,0.5,-0.5
649,33737,65plus,150kplus,1,0.375,0.5,0.16666666666666666
650,33741,65plus,150kplus,1,0.375,0.75,0.16666666666666666
651,33750,45to54,less75k,1,0.5625,0.75,-0.6666666666666666
652,33775,65plus,75to100k,1,0.25,0.75,0.0
653,33778,65plus,150kplus,1,0.1875,0.5,0.0
654,33794,65plus,75to100k,1,0.9375,0.5,-0.16666666666666666
655,10295,55to64,less75k,0,0.375,0.0,-0.5
656,10700,55to64,less75k,1,0.3125,0.5,-0.3333333333333333
657,72050,55to64,100to150k,0,0.25,0.0,0.0
658,72063,65plus,less75k,0,0.5625,0.0,-0.16666666666666666
659,72132,25to44,100to150k,1,0.1875,0.5,0.16666666666666666
660,72139,25to44,150kplus,1,0.6875,0.25,0.16666666666666666
661,72211,25to44,less75k,1,0.0,0.5,0.3333333333333333
662,72275,65plus,less75k,1,0.8125,-0.5,-0.5
663,16227,25to44,75to100k,0,0.6875,0.75,-0.16666666666666666
664,16242,45to54,150kplus,0,0.625,0.5,-0.16666666666666666
665,16247,55to64,less75k,0,0.125,0.0,-0.3333333333333333
666,16265,65plus,75to100k,0,0.375,0.25,-0.3333333333333333
667,16294,25to44,less75k,0,-0.125,0.75,0.0
668,16298,25to44,75to100k,0,0.4375,1.0,-0.16666666666666666
669,16311,45to54,less75k,0,0.3125,0.5,0.0
670,16346,55to64,less75k,0,0.3125,0.5,-1.0
671,16360,55to64,100to150k,0,-0.125,1.0,-0.3333333333333333
672,16361,55to64,100to150k,0,0.3125,1.0,0.16666666666666666
673,16370,55to64,150kplus,0,0.5,0.0,-0.16666666666666666
674,16373,65plus,less75k,0,-0.125,0.25,-0.6666666666666666
675,16375,65plus,less75k,0,0.375,0.25,-0.6666666666666666
676,16387,65plus,100to150k,0,0.375,0.5,0.16666666666666666
677,16423,55to64,less75k,1,0.4375,1.0,-0.3333333333333333
678,16429,55to64,75to100k,1,0.375,0.0,0.0
679,16435,55to64,100to150k,1,1.0,0.25,-0.3333333333333333
680,16441,65plus,less75k,1,0.0,-0.5,-0.6666666666666666
681,16469,55to64,75to100k,1,-0.5625,0.5,-0.16666666666666666
682,16471,55to64,150kplus,1,0.125,0.25,-0.5
683,16480,25_below,less75k,1,0.0,0.0,0.0
684,16509,55to64,less75k,1,0.0,0.0,-0.16666666666666666
685,16511,55to64,less75k,1,0.125,0.5,-0.6666666666666666
686,16517,55to64,100to150k,1,0.1875,0.5,-0.3333333333333333
687,16541,25to44,150kplus,1,-0.125,0.0,0.0
688,57664,45to54,less75k,0,0.0,0.0,-0.5
689,57925,45to54,less75k,0,0.625,0.5,0.0
690,58072,55to64,100to150k,0,0.0,0.25,-0.16666666666666666
691,58125,65plus,less75k,0,0.1875,0.5,0.0
692,58292,55to64,less75k,1,0.4375,0.75,-0.3333333333333333
693,58485,65plus,75to100k,1,0.375,0.5,-0.5
694,58527,25to44,75to100k,1,0.625,0.5,-0.5
695,40586,55to64,150kplus,0,0.1875,1.0,-0.3333333333333333
696,40590,55to64,150kplus,0,0.25,0.0,-0.3333333333333333
697,40699,45to54,100to150k,0,0.3125,0.0,-0.5
698,40708,45to54,100to150k,0,0.1875,0.5,-0.5
699,40795,65plus,less75k,0,-0.375,0.25,-0.16666666666666666
700,40860,25to44,150kplus,1,0.375,0.5,0.0
701,40918,65plus,100to150k,1,0.5,0.25,-0.5
702,41001,65plus,75to100k,1,0.375,1.0,-0.5
703,41033,25to44,75to100k,1,1.0,0.0,-0.6666666666666666
704,57715,55to64,less75k,0,0.5,0.25,-0.3333333333333333
705,58106,65plus,less75k,0,0.1875,0.25,-0.5
706,58145,65plus,less75k,0,0.0,0.0,-0.8333333333333334
707,58372,25to44,100to150k,1,0.1875,0.5,-0.3333333333333333
708,58467,65plus,less75k,1,0.3125,0.0,-0.6666666666666666
709,58510,45to54,75to100k,1,0.3125,0.5,-0.3333333333333333
710,58757,25to44,150kplus,0,0.0,0.0,-0.3333333333333333
711,58776,45to54,less75k,0,0.5625,0.75,-0.5
712,58778,45to54,less75k,0,0.0,0.5,-0.3333333333333333
713,58804,45to54,150kplus,0,0.375,0.0,0.0
714,58815,55to64,less75k,0,0.1875,0.0,-0.6666666666666666
715,58826,55to64,75to100k,0,0.4375,0.0,-0.3333333333333333
716,58839,55to64,150kplus,0,0.0,0.0,-0.16666666666666666
717,58857,65plus,less75k,0,0.3125,0.5,0.0
718,58914,25to44,100to150k,0,0.375,0.75,-0.6666666666666666
719,58926,25to44,150kplus,0,0.0,0.5,0.0
720,58968,45to54,75to100k,0,-0.0625,1.0,0.0
721,58970,45to54,75to100k,0,0.4375,0.75,-0.6666666666666666
722,58992,45to54,150kplus,0,0.75,1.0,0.0
723,59001,45to54,150kplus,0,0.25,0.25,-0.16666666666666666
724,59009,55to64,less75k,0,0.25,0.25,-0.6666666666666666
725,59022,55to64,less75k,0,0.0625,0.5,-0.5
726,59024,55to64,less75k,0,0.3125,1.0,0.16666666666666666
727,59068,65plus,less75k,0,0.0,0.25,-0.8333333333333334
728,59074,65plus,less75k,0,-0.125,0.5,0.0
729,59096,65plus,100to150k,0,-0.0625,0.0,-0.3333333333333333
730,59154,45to54,less75k,1,0.5,1.0,0.0
731,59185,55to64,less75k,1,0.375,0.5,-0.6666666666666666
732,59208,55to64,150kplus,1,0.5,0.0,0.16666666666666666
733,59217,65plus,less75k,1,0.0625,0.5,-0.6666666666666666
734,59225,65plus,75to100k,1,0.25,-0.5,-0.16666666666666666
735,59242,65plus,150kplus,1,0.1875,0.5,0.0
736,59262,25to44,100to150k,1,0.5625,0.5,0.0
737,59263,25to44,150kplus,1,0.5625,0.25,-0.16666666666666666
738,59327,55to64,100to150k,1,0.1875,0.0,0.16666666666666666
739,59338,65plus,less75k,1,0.8125,0.25,-0.16666666666666666
740,59341,65plus,less75k,1,0.0,0.0,-0.5
741,59355,65plus,100to150k,1,0.125,0.5,-0.16666666666666666
742,59413,65plus,less75k,1,0.625,0.25,-0.16666666666666666
743,59172,45to54,100to150k,1,0.25,0.5,-0.3333333333333333
744,59254,25to44,75to100k,1,0.375,-0.25,0.0
745,58733,25to44,less75k,0,1.0,1.0,0.0
746,58752,25to44,150kplus,0,0.0,0.0,0.0
747,58779,45to54,less75k,0,0.3125,0.25,-0.3333333333333333
748,58801,45to54,150kplus,0,0.375,0.25,0.0
749,58843,55to64,150kplus,0,0.375,0.5,-0.3333333333333333
750,58882,25to44,less75k,0,0.375,0.0,0.0
751,58889,25to44,less75k,0,0.25,-0.25,0.0
752,58898,25to44,less75k,0,0.125,0.75,-0.3333333333333333
753,58945,45to54,less75k,0,0.25,0.5,0.0
754,58997,45to54,150kplus,0,0.75,0.0,0.0
755,59035,55to64,75to100k,0,0.0,0.25,-1.0
756,59048,55to64,150kplus,0,0.0625,0.5,-0.16666666666666666
757,59054,55to64,150kplus,0,0.5,0.75,-0.16666666666666666
758,59059,65plus,less75k,0,-1.0,0.25,-0.3333333333333333
759,59064,65plus,less75k,0,-0.3125,0.5,-0.6666666666666666
760,59089,65plus,100to150k,0,0.75,0.25,-0.16666666666666666
761,59099,65plus,100to150k,0,0.125,0.5,0.0
762,59113,25to44,less75k,1,0.875,0.5,-0.3333333333333333
763,59125,25to44,75to100k,1,0.0625,1.0,-0.6666666666666666
764,59137,25to44,150kplus,1,0.5,0.0,0.16666666666666666
765,59145,45to54,less75k,1,0.5,0.0,0.16666666666666666
766,59167,45to54,100to150k,1,0.5,0.5,-0.16666666666666666
767,59174,45to54,150kplus,1,-0.8125,-0.5,0.0
768,59212,65plus,less75k,1,0.0625,0.5,-0.5
769,59231,65plus,100to150k,1,0.125,0.5,-0.16666666666666666
770,59249,25to44,less75k,1,0.5,0.75,0.0
771,59288,45to54,75to100k,1,0.5,0.5,0.16666666666666666
772,59298,45to54,100to150k,1,0.25,0.5,-0.5
773,59303,45to54,150kplus,1,1.0,0.25,-0.8333333333333334
774,59315,55to64,less75k,1,0.8125,-0.25,-0.5
775,59318,55to64,less75k,1,0.25,-0.25,-0.16666666666666666
776,59319,55to64,less75k,1,0.625,1.0,-0.16666666666666666
777,59384,45to54,less75k,1,0.125,0.5,-0.3333333333333333
778,59391,45to54,100to150k,1,0.125,0.5,-0.5
779,59401,55to64,less75k,1,0.4375,0.0,-0.3333333333333333
780,59406,55to64,100to150k,1,0.1875,0.0,0.16666666666666666
781,59427,25to44,150kplus,1,0.3125,0.5,0.3333333333333333
782,59429,45to54,less75k,1,0.5,1.0,0.0
783,59432,45to54,75to100k,1,-0.0625,0.75,-0.5
784,59438,55to64,less75k,1,0.4375,-0.25,0.16666666666666666
785,59448,65plus,75to100k,1,0.25,0.75,-0.6666666666666666
786,71836,25to44,75to100k,0,0.5,0.25,0.0
787,71837,25to44,75to100k,0,-0.1875,0.75,-0.6666666666666666
788,71839,25to44,75to100k,0,0.0625,0.25,-0.16666666666666666
789,71868,45to54,100to150k,0,0.6875,0.5,-0.16666666666666666
790,71884,55to64,75to100k,0,0.375,0.5,0.0
791,71974,25to44,100to150k,0,0.375,0.25,-0.6666666666666666
792,71998,45to54,less75k,0,0.375,0.5,-0.5
793,72012,45to54,100to150k,0,0.3125,0.5,0.0
794,72034,55to64,less75k,0,0.4375,0.5,-0.6666666666666666
795,72055,65plus,less75k,0,0.125,0.0,0.0
796,72070,65plus,less75k,0,0.0625,0.0,0.0
797,72155,45to54,100to150k,1,0.4375,0.25,-0.16666666666666666
798,72173,55to64,150kplus,1,-0.4375,0.25,0.3333333333333333
799,72251,55to64,less75k,1,0.5,0.25,-0.3333333333333333
800,72290,25_below,less75k,1,0.0,0.0,0.0
801,72318,65plus,less75k,1,0.3125,-0.5,-0.8333333333333334
802,6184,45to54,less75k,0,0.125,0.5,-0.5
803,6332,45to54,75to100k,1,0.0,0.0,0.16666666666666666
804,65110,25to44,75to100k,1,0.5,0.25,-0.8333333333333334
805,37156,25to44,100to150k,1,0.0625,0.25,-0.3333333333333333
806,46158,65plus,less75k,1,0.0,0.25,-0.5
807,71010,45to54,75to100k,0,0.75,0.5,-0.5
808,71154,25to44,150kplus,1,0.4375,0.75,0.0
809,8277,65plus,75to100k,0,0.1875,0.75,-0.3333333333333333
810,52317,45to54,75to100k,0,0.25,0.0,-0.3333333333333333
811,52335,45to54,150kplus,0,0.9375,1.0,-0.16666666666666666
812,52380,65plus,less75k,0,0.125,1.0,0.3333333333333333
813,52397,65plus,150kplus,0,-1.0,0.5,-0.6666666666666666
814,52422,25to44,100to150k,0,-0.9375,0.75,-0.5
815,52464,45to54,75to100k,0,0.75,0.25,-0.5
816,52483,45to54,100to150k,0,0.5,0.5,0.0
817,52515,45to54,150kplus,0,0.75,0.5,-0.16666666666666666
818,52525,55to64,less75k,0,0.4375,0.5,-0.6666666666666666
819,52536,55to64,less75k,0,0.4375,0.75,-0.16666666666666666
820,52572,55to64,100to150k,0,0.125,0.5,0.0
821,52601,55to64,150kplus,0,0.875,0.5,0.0
822,52632,65plus,75to100k,0,0.3125,0.0,-0.6666666666666666
823,52664,65plus,150kplus,0,-0.3125,0.25,-0.3333333333333333
824,52671,25to44,75to100k,1,0.0,0.25,0.16666666666666666
825,52673,25to44,100to150k,1,0.25,0.5,-0.3333333333333333
826,52683,45to54,less75k,1,0.0,0.0,0.0
827,52701,45to54,75to100k,1,0.25,0.0,-0.3333333333333333
828,52720,45to54,150kplus,1,0.0625,0.75,-0.6666666666666666
829,52748,55to64,75to100k,1,-0.375,0.0,-0.3333333333333333
830,52754,55to64,75to100k,1,0.375,0.5,0.0
831,52755,55to64,100to150k,1,0.25,0.5,-1.0
832,52779,65plus,less75k,1,0.375,0.25,-0.16666666666666666
833,52788,65plus,less75k,1,0.0625,0.5,-1.0
834,52793,65plus,75to100k,1,0.25,0.5,-0.5
835,52812,25to44,less75k,1,0.875,0.0,-0.6666666666666666
836,52825,45to54,less75k,1,0.125,0.75,-0.6666666666666666
837,52829,45to54,less75k,1,0.0625,0.75,-0.6666666666666666
838,52866,45to54,150kplus,1,0.1875,0.25,-0.16666666666666666
839,52867,45to54,150kplus,1,0.125,0.5,-0.16666666666666666
840,52920,65plus,less75k,1,0.125,-0.5,-0.6666666666666666
841,52998,55to64,less75k,1,0.375,0.5,-0.3333333333333333
842,53009,55to64,100to150k,1,0.0,0.75,-1.0
843,53017,55to64,150kplus,1,0.3125,0.25,-0.5
844,53039,25to44,less75k,1,0.375,0.5,-0.3333333333333333
845,53041,25to44,100to150k,1,0.875,-0.25,-0.16666666666666666
846,64929,25to44,150kplus,0,0.5,0.0,0.0
847,64939,45to54,100to150k,0,0.3125,0.0,-0.16666666666666666
848,64967,55to64,150kplus,0,0.0625,0.25,-0.3333333333333333
849,64969,55to64,150kplus,0,0.0,0.5,-0.16666666666666666
850,65024,45to54,less75k,0,0.3125,0.25,-0.16666666666666666
851,65066,55to64,100to150k,0,0.1875,0.25,-0.5
852,65153,65plus,less75k,1,0.0,0.5,-0.16666666666666666
853,65159,65plus,100to150k,1,0.125,0.5,-0.16666666666666666
854,65260,65plus,less75k,1,0.375,0.5,-0.16666666666666666
855,23656,45to54,less75k,1,0.875,0.0,-0.5
856,40686,45to54,less75k,0,0.6875,0.25,-1.0
857,40714,45to54,150kplus,0,0.0625,0.5,-0.6666666666666666
858,40732,55to64,less75k,0,0.3125,0.5,-0.3333333333333333
859,40765,55to64,100to150k,0,0.4375,-0.25,-0.3333333333333333
860,40780,55to64,150kplus,0,0.0625,0.0,-0.3333333333333333
861,40852,25to44,100to150k,1,0.875,0.0,-0.16666666666666666
862,41058,55to64,100to150k,1,0.3125,0.0,-0.6666666666666666
863,34450,45to54,100to150k,1,0.375,0.5,-0.16666666666666666
864,40522,25to44,75to100k,0,0.4375,0.75,-0.3333333333333333
865,40530,25to44,150kplus,0,0.5,0.0,-0.3333333333333333
866,40620,65plus,150kplus,0,0.4375,0.5,0.0
867,40640,25to44,75to100k,0,0.0,0.0,0.3333333333333333
868,40692,45to54,75to100k,0,-0.125,0.75,-0.5
869,40715,45to54,150kplus,0,0.375,0.75,-0.16666666666666666
870,40742,55to64,less75k,0,0.25,0.0,-1.0
871,40772,55to64,150kplus,0,0.1875,0.0,-0.3333333333333333
